Clase,Orden,Familia,Especie
Aves,Charadriiformes,Laridae,"Chroicocephalus serranus"
Aves,Anseriformes,Anatidae,"Spatula discors"
Equisetopsida,Apiales,Araliaceae,"Hydrocotyle bonariensis"
Equisetopsida,Asterales,Asteraceae,"Enydra sessilifolia"
Equisetopsida,Poales,Poaceae,"Setaria geminata"
Aves,Passeriformes,Icteridae,"Dives warczewiczi"
Aves,Suliformes,Fregatidae,"Fregata magnificens"
Mammalia,Chiroptera,Phyllostomidae,"Artibeus fraterculus"
Aves,Pelecaniformes,Ardeidae,"Butorides striata"
Aves,Charadriiformes,Laridae,"Sterna hirundinacea"
Equisetopsida,Poales,Poaceae,"Cynodon dactylon"
Aves,Charadriiformes,Laridae,"Leucophaeus modestus"
Aves,Passeriformes,Icteridae,"Chrysomus icterocephalus"
Aves,Falconiformes,Falconidae,"Caracara plancus"
Aves,Gruiformes,Rallidae,"Fulica ardesiaca"
Equisetopsida,Lamiales,Plantaginaceae,"Bacopa monnieri"
Aves,Podicipediformes,Podicipedidae,"Podiceps occipitalis"
Equisetopsida,Ericales,Primulaceae,"Myrsine manglillo"
Equisetopsida,Poales,Cyperaceae,"Eleocharis elegans"
Aves,Procellariiformes,Procellariidae,"Ardenna grisea"
Equisetopsida,Poales,Cyperaceae,"Eleocharis geniculata"
Equisetopsida,Caryophyllales,Amaranthaceae,"Chenopodium macrospermum"
Aves,Falconiformes,Falconidae,"Falco femoralis"
Aves,Charadriiformes,Laridae,"Leucophaeus pipixcan"
Aves,Charadriiformes,Scolopacidae,"Calidris mauri"
Equisetopsida,Ericales,Primulaceae,"Samolus valerandi"
Equisetopsida,Alismatales,Alismataceae,"Sagittaria montevidensis"
Aves,Falconiformes,Falconidae,"Milvago chimachima"
Aves,Anseriformes,Anatidae,"Anas georgica"
Equisetopsida,Myrtales,Onagraceae,"Ludwigia peploides"
Aves,Pelecaniformes,Ardeidae,"Ardea cocoi"
Aves,Charadriiformes,Rhynchopidae,"Rynchops niger"
Aves,Procellariiformes,Oceanitidae,"Oceanites oceanicus"
Equisetopsida,Alismatales,Juncaginaceae,"Triglochin striata"
Aves,Charadriiformes,Scolopacidae,"Tringa melanoleuca"
Aves,Passeriformes,Thraupidae,"Volatinia jacarina"
Aves,Strigiformes,Tytonidae,"Tyto alba"
Equisetopsida,Poales,Typhaceae,"Typha domingensis"
Equisetopsida,Alismatales,Araceae,"Wolffia columbiana"
Aves,Charadriiformes,Scolopacidae,"Tringa solitaria"
Equisetopsida,Lamiales,Lentibulariaceae,"Utricularia gibba"
Aves,Charadriiformes,Laridae,"Thalasseus sandvicensis"
Aves,Passeriformes,Thraupidae,"Thraupis episcopus"
Aves,Charadriiformes,Charadriidae,"Vanellus cayanus"
Aves,Podicipediformes,Podicipedidae,"Tachybaptus dominicus"
Equisetopsida,Fabales,Fabaceae,"Vigna luteola"
Equisetopsida,Poales,Poaceae,"Urochloa mutica"
Aves,Charadriiformes,Laridae,"Thalasseus maximus"
Aves,Pelecaniformes,Threskiornithidae,"Theristicus melanopis"
Aves,Apodiformes,Apodidae,"Streptoprocne zonaris"
Equisetopsida,Alismatales,Potamogetonaceae,"Stuckenia striata"
Insecta,Coleoptera,Hydrophilidae,"Tropisternus lateralis"
Aves,Charadriiformes,Thinocoridae,"Thinocorus rumicivorus"
Aves,Passeriformes,Thraupidae,"Thraupis palmarum"
Aves,Charadriiformes,Laridae,"Thalasseus elegans"
Aves,Passeriformes,Tyrannidae,"Tyrannus tyrannus"
Equisetopsida,Arecales,Arecaceae,"Washingtonia robusta"
Aves,Suliformes,Sulidae,"Sula nebouxii"
Aves,Passeriformes,Tyrannidae,"Tachuris rubrigastra"
Aves,Passeriformes,Tyrannidae,"Tyrannus savana"
Aves,Suliformes,Sulidae,"Sula variegata"
Aves,Columbiformes,Columbidae,"Zenaida auriculata"
Mammalia,Chiroptera,Molossidae,"Tadarida brasiliensis"
Aves,Columbiformes,Columbidae,"Zenaida meloda"
Aves,Passeriformes,Tyrannidae,"Tyrannus melancholicus"
Aves,Charadriiformes,Scolopacidae,"Tringa semipalmata"
Aves,Caprimulgiformes,Caprimulgidae,"Systellura longirostris"
Equisetopsida,Alismatales,Potamogetonaceae,"Zannichellia palustris"
Aves,Passeriformes,Turdidae,"Turdus chiguanco"
Aves,Apodiformes,Trochilidae,"Thaumastura cora"
Aves,Charadriiformes,Scolopacidae,"Tringa flavipes"
Aves,Charadriiformes,Laridae,"Sternula lorata"
Aves,Passeriformes,Troglodytidae,"Troglodytes aedon"
Aves,Passeriformes,Passerellidae,"Zonotrichia capensis"
,,,
