Clase,Orden,Familia,Especie,endemica,amenazada
Aves,Passeriformes,Tyrannidae,Pseudelaenia leucospodia,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Mimosa albida,FALSE,FALSE
Aves,Columbiformes,Columbidae,Leptotila verreauxi,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Iochroma arborescens,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Cranioleuca antisiensis,FALSE,FALSE
Mammalia,Cetartiodactyla,Cervidae,Odocoileus peruvianus,FALSE,FALSE
Mammalia,Pilosa,Myrmecophagidae,Myrmecophaga tridactyla,FALSE,TRUE
Equisetopsida,Myrtales,Myrtaceae,Eucalyptus globulus,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Chromolaena laevigata,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Coereba flaveola,FALSE,FALSE
Aves,Piciformes,Picidae,Dryocopus lineatus,FALSE,FALSE
Equisetopsida,Lamiales,Lamiaceae,Mentha spicata,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Brugmansia arborea,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Pseudogynoxys chenopodioides,FALSE,FALSE
Aves,Steatornithiformes,Steatornithidae,Steatornis caripensis,FALSE,FALSE
Aves,Columbiformes,Columbidae,Leptotila ochraceiventris,FALSE,TRUE
Equisetopsida,Santalales,Opiliaceae,Agonandra excelsa,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Aglaeactis cupripennis,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Ferreyranthus rugosus,TRUE,FALSE
Aves,Passeriformes,Fringillidae,Spinus magellanicus,FALSE,FALSE
Equisetopsida,Caryophyllales,Nyctaginaceae,Bougainvillea glabra,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Bidens pilosa,FALSE,FALSE
Equisetopsida,Caryophyllales,Nyctaginaceae,Bougainvillea pachyphylla,FALSE,FALSE
Equisetopsida,Lamiales,Verbenaceae,Duranta sprucei,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Baccharis trinervis,FALSE,FALSE
Equisetopsida,Zygophyllales,Krameriaceae,Krameria lappacea,FALSE,TRUE
Equisetopsida,Lamiales,Lamiaceae,Salvia rosmarinus,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Conirostrum cinereum,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Myiopagis subplacens,FALSE,FALSE
Mammalia,Carnivora,Felidae,Leopardus garleppi,FALSE,FALSE
Equisetopsida,Caryophyllales,Cactaceae,Neoraimondia arequipensis,TRUE,FALSE
Equisetopsida,Asterales,Asteraceae,Baccharis tricuneata,FALSE,FALSE
Equisetopsida,Apiales,Apiaceae,Bupleurum salicifolium,FALSE,FALSE
Equisetopsida,Malpighiales,Phyllanthaceae,Phyllanthus niruri,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Beilschmiedia sulcata,FALSE,FALSE
Equisetopsida,Malvales,Thymelaeaceae,Daphnopsis weberbaueri,TRUE,FALSE
Equisetopsida,Caryophyllales,Amaranthaceae,Dysphania ambrosioides,FALSE,FALSE
Equisetopsida,Poales,Poaceae,Melinis repens,FALSE,FALSE
Aves,Passeriformes,Grallariidae,Grallaricula leymebambae,FALSE,FALSE
Aves,Charadriiformes,Burhinidae,Burhinus superciliaris,FALSE,FALSE
Equisetopsida,Brassicales,Capparaceae,Morisonia petiolaris,FALSE,FALSE
Aves,Accipitriformes,Accipitridae,Parabuteo leucorrhous,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Senna bicapsularis,FALSE,FALSE
Aves,Passeriformes,Cardinalidae,Piranga flava,FALSE,FALSE
Equisetopsida,Sapindales,Burseraceae,Bursera graveolens,FALSE,TRUE
Aves,Accipitriformes,Accipitridae,Parabuteo unicinctus,FALSE,FALSE
Aves,Cathartiformes,Cathartidae,Coragyps atratus,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Saltator striatipectus,FALSE,FALSE
Equisetopsida,Poales,Poaceae,Festuca myuros,FALSE,FALSE
Equisetopsida,Caryophyllales,Cactaceae,Echinopsis pachanoi,FALSE,FALSE
Equisetopsida,Brassicales,Capparaceae,Colicodendron scabridum,FALSE,TRUE
Aves,Passeriformes,Tityridae,Pachyramphus albogriseus,FALSE,FALSE
Aves,Columbiformes,Columbidae,Patagioenas fasciata,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Saltator nigriceps,FALSE,FALSE
Aves,Pelecaniformes,Ardeidae,Egretta caerulea,FALSE,FALSE
Aves,Passeriformes,Fringillidae,Euphonia laniirostris,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Myiodynastes maculatus,FALSE,FALSE
Aves,Pelecaniformes,Ardeidae,Egretta thula,FALSE,FALSE
Aves,Passeriformes,Corvidae,Cyanocorax mystacalis,FALSE,FALSE
Aves,Cathartiformes,Cathartidae,Cathartes aura,FALSE,FALSE
Aves,Accipitriformes,Accipitridae,Buteogallus meridionalis,FALSE,FALSE
Aves,Passeriformes,Turdidae,Catharus fuscater,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Diglossa sittoides,FALSE,FALSE
Aves,Falconiformes,Falconidae,Falco sparverius,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Myiarchus tuberculifer,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Baccharis salicifolia,FALSE,FALSE
Aves,Accipitriformes,Accipitridae,Buteogallus solitarius,FALSE,FALSE
Aves,Passeriformes,Grallariidae,Grallaria watkinsi,FALSE,FALSE
Aves,Passeriformes,Parulidae,Myioborus miniatus,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Ambrosia cumanensis,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Baccharis latifolia,FALSE,FALSE
Aves,Accipitriformes,Accipitridae,Buteogallus urubitinga,FALSE,FALSE
Equisetopsida,Apiales,Apiaceae,Pimpinella anisum,FALSE,FALSE
Equisetopsida,Sapindales,Anacardiaceae,Mangifera indica,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Colibri coruscans,FALSE,FALSE
Aves,Passeriformes,Grallariidae,Grallaria ruficapilla,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Euscarthmus fulviceps,FALSE,FALSE
Equisetopsida,Poales,Poaceae,Gynerium sagittatum,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Neltuma pallida,FALSE,TRUE
Equisetopsida,Gentianales,Apocynaceae,Asclepias curassavica,FALSE,FALSE
Aves,Strigiformes,Strigidae,Megascops roboratus,FALSE,FALSE
Aves,Pelecaniformes,Ardeidae,Ixobrychus exilis,FALSE,FALSE
Equisetopsida,Cornales,Loasaceae,Mentzelia scabra,FALSE,FALSE
Equisetopsida,Sapindales,Anacardiaceae,Loxopterygium huasango,FALSE,TRUE
Equisetopsida,Santalales,Loranthaceae,Passovia pedunculata,FALSE,FALSE
Aves,Piciformes,Picidae,Campephilus gayaquilensis,FALSE,FALSE
Equisetopsida,Piperales,Piperaceae,Piper umbellatum,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Ficus cuatrecasana,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Patagona gigas,FALSE,FALSE
Aves,Passeriformes,Icteridae,Icterus mesomelas,FALSE,FALSE
Equisetopsida,Gentianales,Apocynaceae,Nerium oleander,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Coeligena iris,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Ficus cuatrecasasiana,FALSE,FALSE
Aves,Pelecaniformes,Ardeidae,Butorides striata,FALSE,FALSE
Equisetopsida,Poales,Poaceae,Cynodon dactylon,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Sporophila peruviana,FALSE,FALSE
Equisetopsida,Lamiales,Cordiaceae,Cordia lutea,FALSE,FALSE
Equisetopsida,Malvales,Bixaceae,Bixa orellana,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Myiodynastes bairdii,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Elephantopus mollis,FALSE,FALSE
Equisetopsida,Dioscoreales,Dioscoreaceae,Dioscorea moyobambensis,TRUE,FALSE
Aves,Passeriformes,Parulidae,Setophaga pitiayumi,FALSE,FALSE
Equisetopsida,Piperales,Piperaceae,Piper angustifolium,FALSE,FALSE
Aves,Strigiformes,Strigidae,Glaucidium peruanum,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Myiarchus phaeocephalus,FALSE,FALSE
Aves,Accipitriformes,Accipitridae,Accipiter striatus,FALSE,FALSE
Aves,Passeriformes,Passerellidae,Arremon assimilis,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Sicalis flaveola,FALSE,FALSE
Aves,Passeriformes,Passerellidae,Arremon abeillei,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Pluchea chingoyo,FALSE,FALSE
Equisetopsida,Polypodiales,Blechnaceae,Blechnum occidentale,FALSE,FALSE
Mammalia,Carnivora,Canidae,Lycalopex (Pseudalopex) sechurae,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Arnica montana,FALSE,FALSE
Equisetopsida,Caryophyllales,Cactaceae,Armatocereus laetus,FALSE,FALSE
Equisetopsida,Caryophyllales,Cactaceae,Armatocereus cartwrightianus,FALSE,FALSE
Equisetopsida,Lamiales,Lamiaceae,Mesosphaerum sidifolium,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Sonchus oleraceus,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Barnadesia dombeyana,FALSE,FALSE
Equisetopsida,Ericales,Primulaceae,Myrsine andina,FALSE,FALSE
Aves,Strigiformes,Strigidae,Megascops koepckeae,TRUE,FALSE
Aves,Passeriformes,Grallariidae,Grallaria guatimalensis,FALSE,FALSE
Equisetopsida,Asterales,Campanulaceae,Lobelia decurrens,FALSE,FALSE
Equisetopsida,Caryophyllales,Plumbaginaceae,Plumbago zeylanica,FALSE,FALSE
Equisetopsida,Poales,Poaceae,Cymbopogon citratus,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Adelomyia melanogenys,FALSE,FALSE
Aves,Passeriformes,Troglodytidae,Campylorhynchus fasciatus,FALSE,FALSE
Equisetopsida,Malpighiales,Passifloraceae,Passiflora suberosa,FALSE,FALSE
Equisetopsida,Caryophyllales,Polygonaceae,Coccoloba gracilis,TRUE,FALSE
Aves,Passeriformes,Thraupidae,Pipraeidea melanonota,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga edulis,FALSE,FALSE
Equisetopsida,Piperales,Piperaceae,Peperomia galioides,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Pithecellobium excelsum,FALSE,FALSE
Equisetopsida,Lamiales,Acanthaceae,Ruellia floribunda,FALSE,FALSE
Insecta,Coleoptera,Carabidae,Blennidus foveatus,FALSE,FALSE
Equisetopsida,Brassicales,Capparaceae,Morisonia flexuosa,FALSE,FALSE
Equisetopsida,Sapindales,Meliaceae,Cedrela fissilis,FALSE,TRUE
Aves,Caprimulgiformes,Caprimulgidae,Nyctidromus albicollis,FALSE,FALSE
Equisetopsida,Piperales,Piperaceae,Piper aduncum,FALSE,FALSE
Aves,Passeriformes,Hirundinidae,Progne chalybea,FALSE,FALSE
Equisetopsida,Ranunculales,Papaveraceae,Argemone subfusiformis,FALSE,FALSE
Equisetopsida,Ranunculales,Papaveraceae,Argemone mexicana,FALSE,FALSE
Aves,Passeriformes,Motacillidae,Anthus bogotensis,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Piezorina cinerea,TRUE,FALSE
Equisetopsida,Solanales,Solanaceae,Browallia acutiloba,FALSE,TRUE
Aves,Piciformes,Picidae,Picumnus sclateri,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Muscigralla brevicauda,FALSE,FALSE
Aves,Accipitriformes,Accipitridae,Geranoaetus polyosoma,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Pyrocephalus rubinus,FALSE,FALSE
Aves,Passeriformes,Troglodytidae,Pheugopedius sclateri,FALSE,FALSE
Aves,Cathartiformes,Cathartidae,Sarcoramphus papa,FALSE,FALSE
Aves,Pelecaniformes,Ardeidae,Bubulcus ibis,FALSE,FALSE
Equisetopsida,Malpighiales,Passifloraceae,Passiflora punctata,FALSE,FALSE
Equisetopsida,Rosales,Rhamnaceae,Scutia spicata,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Epidendrum blepharistes,FALSE,FALSE
Aves,Pelecaniformes,Ardeidae,Ardea alba,FALSE,FALSE
Equisetopsida,Malpighiales,Hypericaceae,Hypericum silenoides,FALSE,FALSE
Aves,Passeriformes,Cardinalidae,Pheucticus chrysogaster,FALSE,FALSE
Aves,Passeriformes,Parulidae,Basileuterus trifasciatus,FALSE,FALSE
Equisetopsida,Malvales,Muntingiaceae,Muntingia calabura,FALSE,FALSE
Aves,Passeriformes,Passerellidae,Rhynchospiza stolzmanni,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Mionectes striaticollis,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Browallia americana,FALSE,FALSE
Aves,Piciformes,Picidae,Colaptes rubiginosus,FALSE,FALSE
Aves,Passeriformes,Rhinocryptidae,Scytalopus latrans,FALSE,FALSE
Aves,Accipitriformes,Accipitridae,Geranoaetus melanoleucus,FALSE,FALSE
Aves,Passeriformes,Parulidae,Myiothlypis nigrocristata,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Lepidocolaptes souleyetii,FALSE,FALSE
Aves,Gruiformes,Rallidae,Aramides axillaris,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Sporophila telasco,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Schizotrichia jelskii,TRUE,FALSE
Aves,Passeriformes,Icteridae,Molothrus bonariensis,FALSE,FALSE
Equisetopsida,Magnoliales,Annonaceae,Annona muricata,FALSE,FALSE
Equisetopsida,Fabales,Polygalaceae,Monnina sanmarcosana,TRUE,FALSE
Equisetopsida,Malpighiales,Passifloraceae,Passiflora cisnana,FALSE,FALSE
Aves,Passeriformes,Icteridae,Dives warczewiczi,FALSE,FALSE
Aves,Accipitriformes,Accipitridae,Gampsonyx swainsonii,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Ochthoeca piurae,TRUE,TRUE
Equisetopsida,Rosales,Rosaceae,Rubus pensilvanicus,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Picrosia longifolia,FALSE,FALSE
Equisetopsida,Lamiales,Lamiaceae,Ocimum basilicum,FALSE,FALSE
Aves,Passeriformes,Parulidae,Myiothlypis fraseri,FALSE,FALSE
Equisetopsida,Lamiales,Plantaginaceae,Plantago major,FALSE,FALSE
Equisetopsida,Ranunculales,Papaveraceae,Bocconia integrifolia,FALSE,FALSE
Aves,Passeriformes,Parulidae,Geothlypis aequinoctialis,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Catamblyrhynchus diadema,FALSE,FALSE
Equisetopsida,Gentianales,Apocynaceae,Prestonia mollis,FALSE,FALSE
Equisetopsida,Myrtales,Myrtaceae,Myrcia mollis,FALSE,FALSE
Equisetopsida,Asparagales,Asphodelaceae,Aloe vera,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Clibanornis erythrocephalus,FALSE,TRUE
Aves,Passeriformes,Hirundinidae,Pygochelidon cyanoleuca,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Centaurea benedicta,FALSE,FALSE
Aves,Passeriformes,Melanopareiidae,Melanopareia elegans,FALSE,FALSE
Equisetopsida,Lamiales,Lamiaceae,Minthostachys spicata,FALSE,FALSE
Aves,Cuculiformes,Cuculidae,Crotophaga sulcirostris,FALSE,FALSE
Equisetopsida,Brassicales,Caricaceae,Carica papaya,FALSE,FALSE
Aves,Passeriformes,Troglodytidae,Cantorchilus superciliaris,FALSE,FALSE
Aves,Passeriformes,Vireonidae,Cyclarhis gujanensis,FALSE,FALSE
Aves,Accipitriformes,Accipitridae,Accipiter bicolor,FALSE,FALSE
Equisetopsida,Myrtales,Myrtaceae,Myrcianthes discolor,FALSE,TRUE
Aves,Passeriformes,Tyrannidae,Mecocerculus calopterus,FALSE,FALSE
Equisetopsida,Solanales,Convolvulaceae,Ipomoea tiliacea,FALSE,FALSE
Equisetopsida,Caryophyllales,Amaranthaceae,Alternanthera porrigens,FALSE,FALSE
Aves,Columbiformes,Columbidae,Columba livia,FALSE,FALSE
Aves,Falconiformes,Falconidae,Falco peregrinus,FALSE,FALSE
Aves,Passeriformes,Icteridae,Leistes bellicosus,FALSE,FALSE
Equisetopsida,Cornales,Loasaceae,Nasa angeldiazioides,FALSE,FALSE
Equisetopsida,Equisetales,Equisetaceae,Equisetum bogotense,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Furnarius leucopus,FALSE,FALSE
Equisetopsida,Ranunculales,Berberidaceae,Berberis multiflora,FALSE,FALSE
Aves,Galliformes,Cracidae,Penelope albipennis,TRUE,TRUE
Equisetopsida,Asterales,Asteraceae,Schkuhria pinnata,FALSE,FALSE
Equisetopsida,Caryophyllales,Cactaceae,Selenicereus undatus,FALSE,FALSE
Aves,Pelecaniformes,Ardeidae,Nycticorax nycticorax,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Lupinus paniculatus,FALSE,FALSE
Insecta,Coleoptera,Scarabaeidae,Onthophagus acuminatus,FALSE,FALSE
Equisetopsida,Poales,Bromeliaceae,Puya ferruginea,FALSE,FALSE
Aves,Galliformes,Cracidae,Penelope barbata,FALSE,TRUE
Insecta,Coleoptera,Scarabaeidae,Onthophagus alcyon,FALSE,FALSE
Insecta,Coleoptera,Scarabaeidae,Onthophagus curvicomis,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Geospizopsis plebejus,FALSE,FALSE
Insecta,Coleoptera,Scarabaeidae,Onthophagus taurus,FALSE,FALSE
Equisetopsida,Lamiales,Acanthaceae,Dicliptera peruviana,FALSE,FALSE
Aves,Galliformes,Cracidae,Ortalis erythroptera,FALSE,TRUE
Equisetopsida,Fabales,Fabaceae,Ceratonia siliqua,FALSE,FALSE
Equisetopsida,Caryophyllales,Phytolaccaceae,Phytolacca bogotensis,FALSE,FALSE
Aves,Columbiformes,Columbidae,Columbina cruziana,FALSE,FALSE
Equisetopsida,Solanales,Convolvulaceae,Ipomoea purpurea,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Calliandra taxifolia,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Myrtis fanny,FALSE,FALSE
Equisetopsida,Brassicales,Capparaceae,Beautempsia avicenniifolia,FALSE,FALSE
Mammalia,Carnivora,Felidae,Puma concolor,FALSE,FALSE
Aves,Passeriformes,Mimidae,Mimus longicaudatus,FALSE,FALSE
Equisetopsida,Caryophyllales,Cactaceae,Melocactus peruvianus,FALSE,TRUE
Equisetopsida,Malpighiales,Euphorbiaceae,Croton ferrugineus,FALSE,FALSE
Aves,Apodiformes,Apodidae,Aeronautes montivagus,FALSE,FALSE
Aves,Strigiformes,Strigidae,Pulsatrix perspicillata,FALSE,FALSE
Equisetopsida,Malvales,Malvaceae,Eriotheca discolor,FALSE,FALSE
Equisetopsida,Lamiales,Scrophulariaceae,Buddleja americana,FALSE,FALSE
