Clase,Orden,Familia,Especie
Aves,Psittaciformes,Psittacidae,"Leptosittaca branickii"
Equisetopsida,Asparagales,Orchidaceae,"Chloraea reticulata"
Equisetopsida,Myrtales,Myrtaceae,"Myrcia splendens"
Mammalia,Cetartiodactyla,Cervidae,"Pudu mephistophiles"
Equisetopsida,Poales,Bromeliaceae,"Puya herrerae"
Equisetopsida,Rosales,Cannabaceae,"Celtis iguanaea"
Equisetopsida,Sapindales,Meliaceae,"Cedrela angustifolia"
Amphibia,Anura,Craugastoridae,"Qoscophryne gymnotis"
Mammalia,Rodentia,Cricetidae,"Akodon surdus"
Mammalia,Cetartiodactyla,Cervidae,"Mazama chunyi"
Equisetopsida,Malvales,Malvaceae,"Callianthe peruviana"
Equisetopsida,Asterales,Asteraceae,"Mikania filicifolia"
Mammalia,Rodentia,Cricetidae,"Akodon orophilus"
Equisetopsida,Sapindales,Meliaceae,"Ruagea glabra"
Equisetopsida,Asparagales,Orchidaceae,"Bulbophyllum machupicchuense"
Aves,Accipitriformes,Accipitridae,"Accipiter collaris"
Equisetopsida,Lamiales,Scrophulariaceae,"Buddleja montana"
Equisetopsida,Lamiales,Scrophulariaceae,"Buddleja longifolia"
Equisetopsida,Lamiales,Scrophulariaceae,"Buddleja incana"
Equisetopsida,Lamiales,Scrophulariaceae,"Buddleja coriacea"
Amphibia,Anura,Craugastoridae,"Bryophryne cophites"
Amphibia,Anura,Craugastoridae,"Bryophryne bustamantei"
Amphibia,Anura,Craugastoridae,"Bryophryne abramalagae"
Equisetopsida,Asparagales,Orchidaceae,"Lycaste macrophylla"
Equisetopsida,Asparagales,Orchidaceae,"Brassia aurorae"
Equisetopsida,Asparagales,Orchidaceae,"Brachionidium machupicchuense"
Reptilia,Serpentes,Viperidae,"Bothrocophias andianus"
Equisetopsida,Cucurbitales,Begoniaceae,"Begonia veitchii"
Equisetopsida,Sapindales,Anacardiaceae,"Schinus pearcei"
Equisetopsida,Cucurbitales,Begoniaceae,"Begonia octopetala"
Mammalia,Didelphimorphia,Didelphidae,"Monodelphis (Mygalodelphys) osgoodi"
Aves,Passeriformes,Parulidae,"Setophaga cerulea"
Equisetopsida,Polypodiales,Pteridaceae,"Argyrochosma nivea"
Equisetopsida,Apiales,Araliaceae,"Aralia soratensis"
Equisetopsida,Asparagales,Orchidaceae,"Oncidium machupicchuense"
Equisetopsida,Rosales,Rosaceae,"Hesperomeles heterophylla"
Equisetopsida,Asparagales,Amaryllidaceae,"Hippeastrum cuzcoense"
Equisetopsida,Asparagales,Amaryllidaceae,"Hippeastrum machupijchense"
Mammalia,Cetartiodactyla,Cervidae,"Hippocamelus antisensis"
Mammalia,Didelphimorphia,Didelphidae,"Marmosa (Stegomarmosa) andersoni"
Equisetopsida,Fabales,Fabaceae,"Otholobium munyense"
Equisetopsida,Asterales,Asteraceae,"Gynoxys cuzcoensis"
Equisetopsida,Asterales,Asteraceae,"Smallanthus glabratus"
Equisetopsida,Asparagales,Orchidaceae,"Masdevallia barlaeana"
Equisetopsida,Asparagales,Orchidaceae,"Masdevallia davisii"
Amphibia,Anura,Hemiphractidae,"Gastrotheca ochoai"
Mammalia,Chiroptera,Phyllostomidae,"Gardnerycteris koepckeae"
Equisetopsida,Buxales,Buxaceae,"Styloceras columnare"
Mammalia,Carnivora,Ursidae,"Tremarctos ornatus"
Equisetopsida,Asparagales,Orchidaceae,"Sudamerlycaste locusta"
Equisetopsida,Sapindales,Rutaceae,"Zanthoxylum mantaro"
Aves,Cathartiformes,Cathartidae,"Vultur gryphus"
Equisetopsida,Buxales,Buxaceae,"Styloceras laurifolium"
Equisetopsida,Asparagales,Orchidaceae,"Sudamerlycaste gigantea"
Equisetopsida,Asparagales,Orchidaceae,"Sudamerlycaste fimbriata"
Equisetopsida,Fabales,Fabaceae,"Tara spinosa"
Amphibia,Anura,Telmatobiidae,"Telmatobius marmoratus"
Equisetopsida,Asparagales,Orchidaceae,"Telipogon papilio"
Equisetopsida,Malvales,Malvaceae,"Tarasa machupicchensis"
,,,
