Clase,Orden,Familia,Especie,endemica,amenazada
Equisetopsida,Malvales,Bixaceae,Cochlospermum vitifolium,FALSE,TRUE
Equisetopsida,Malpighiales,Erythroxylaceae,Erythroxylum acuminatum,FALSE,FALSE
Equisetopsida,Lamiales,Bignoniaceae,Mansoa hymenaea,FALSE,FALSE
Equisetopsida,Malvales,Malvaceae,Anona montana,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga feuillei,FALSE,FALSE
Mammalia,Primates,Atelidae,Alouatta palliata,FALSE,TRUE
Equisetopsida,Asparagales,Orchidaceae,Stelis aemula,FALSE,FALSE
Equisetopsida,Solanales,Convolvulaceae,Jacquemontia nodiflora,FALSE,FALSE
Equisetopsida,Santalales,Loranthaceae,Psittacanthus chanduyensis,FALSE,FALSE
Equisetopsida,Asterales,Campanulaceae,Centropogon cornutus,FALSE,FALSE
Equisetopsida,Malvales,Malvaceae,Abutilon reflexum,FALSE,FALSE
Equisetopsida,Myrtales,Lythraceae,Cuphea strigulosa,FALSE,FALSE
Equisetopsida,Malpighiales,Oleaceae,Schrebera americana,TRUE,FALSE
Equisetopsida,Caryophyllales,Polygonaceae,Persicaria hydropiperoides,FALSE,FALSE
Aves,Coraciiformes,Alcedinidae,Chloroceryle americana,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Ficus americana,FALSE,FALSE
Equisetopsida,Sapindales,Rutaceae,Erythrochiton odontoglossus,FALSE,FALSE
Equisetopsida,Celastrales,Celastraceae,Pristimera tenuiflora,FALSE,FALSE
Equisetopsida,Celastrales,Celastraceae,Pristimera nervosa,FALSE,FALSE
Equisetopsida,Celastrales,Celastraceae,Pristimera celastroides,FALSE,FALSE
Actinopterygii,Perciformes,Gobiidae,Awaous banana,FALSE,FALSE
Equisetopsida,Gentianales,Apocynaceae,Aspidosperma parvifolium,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Coursetia tumbezensis,TRUE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga laurina,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Baltimora geminata,FALSE,FALSE
Equisetopsida,Rosales,Urticaceae,Cecropia garciae,FALSE,FALSE
Equisetopsida,Caryophyllales,Petiveriaceae,Petiveria alliacea,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga stenoptera,FALSE,FALSE
Equisetopsida,Lamiales,Plantaginaceae,Scoparia dulcis,FALSE,FALSE
Mammalia,Chiroptera,Phyllostomidae,Enchisthenes hartii,FALSE,FALSE
Equisetopsida,Rosales,Urticaceae,Cecropia membranacea,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Erythrina velutina,FALSE,FALSE
Mammalia,Chiroptera,Phyllostomidae,Diaemus youngi,FALSE,FALSE
Aves,Passeriformes,Parulidae,Geothlypis aequinoctialis,FALSE,FALSE
Equisetopsida,Gentianales,Apocynaceae,Aspidosperma megalocarpon subsp. Curranii,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga oerstediana,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Pyrocephalus rubinus,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga ornata,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Lonchocarpus atropurpureus,FALSE,FALSE
Aves,Coraciiformes,Alcedinidae,Megaceryle torquata,FALSE,FALSE
Equisetopsida,Rosales,Urticaceae,Cecropia peltata,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Lonchocarpus nitidus,FALSE,FALSE
Equisetopsida,Sapindales,Meliaceae,Trichilia rubra,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Synallaxis stictothorax,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Synallaxis tithys,FALSE,TRUE
Equisetopsida,Sapindales,Rutaceae,Toxosiphon carinatus,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Volatinia jacarina,FALSE,FALSE
Equisetopsida,Sapindales,Meliaceae,Trichilia moschata subsp. Moschata,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Zapoteca caracasana,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Xenops rutilans,FALSE,FALSE
Equisetopsida,Brassicales,Tropaeolaceae,Tropaeolum fintelmannii,FALSE,TRUE
Aves,Passeriformes,Furnariidae,Syndactyla ruficollis,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Synallaxis brachyura,FALSE,FALSE
Aves,Cuculiformes,Cuculidae,Tapera naevia,FALSE,FALSE
Equisetopsida,Sapindales,Meliaceae,Trichilia tuberculata,FALSE,FALSE
Equisetopsida,Sapindales,Meliaceae,Trichilia elegans,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Thraupis episcopus,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Vachellia macracantha,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Todirostrum cinereum,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Vachellia aroma,FALSE,FALSE
Actinopterygii,Carangiformes,Achiridae,Trinectes fonsecensis,FALSE,FALSE
Mammalia,Pilosa,Myrmecophagidae,Tamandua tetradactyla,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Xanthosoma brevispathaceum,FALSE,FALSE
Aves,Cathartiformes,Cathartidae,Vultur gryphus,FALSE,TRUE
Equisetopsida,Alismatales,Araceae,Xanthosoma diazii,FALSE,FALSE
Equisetopsida,Ericales,Primulaceae,Stylogyne longifolia,FALSE,FALSE
Mammalia,Chiroptera,Phyllostomidae,Sturnira bakeri,FALSE,FALSE
Aves,Trogoniformes,Trogonidae,Trogon mesurus,FALSE,FALSE
Equisetopsida,Lamiales,Bignoniaceae,Tanaecium dichotomum,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Thaumasius baeri,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Xanthosoma helleborifolium,FALSE,FALSE
Mammalia,Chiroptera,Phyllostomidae,Uroderma bilobatum,FALSE,FALSE
Actinopterygii,Carangiformes,Achiridae,Trinectes fluviatilis,FALSE,FALSE
Equisetopsida,Gentianales,Apocynaceae,Vallesia glabra,FALSE,FALSE
Equisetopsida,Salicales,Salicaceae,Xylosma benthamii,FALSE,FALSE
Aves,Columbiformes,Columbidae,Zenaida meloda,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Thamnophilus zarumae,FALSE,FALSE
Mammalia,Chiroptera,Phyllostomidae,Vampyressa thyone,FALSE,FALSE
Equisetopsida,Rosales,Urticaceae,Urera laciniata,FALSE,FALSE
Aves,Passeriformes,Hirundinidae,Tachycineta stolzmanni,FALSE,FALSE
Equisetopsida,Rosales,Urticaceae,Urera caracasana,FALSE,FALSE
Equisetopsida,Rosales,Urticaceae,Urera baccifera,FALSE,FALSE
Equisetopsida,Sapindales,Rutaceae,Zanthoxylum martinicense,FALSE,FALSE
Equisetopsida,Cycadales,Zamiaceae,Zamia lindenii,FALSE,FALSE
Equisetopsida,Sapindales,Meliaceae,Trichilia hirta,FALSE,FALSE
Mammalia,Chiroptera,Phyllostomidae,Vampyrum spectrum,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Tilesia baccata,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Uranomitra franciae,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Zimmerius viridiflavus,TRUE,FALSE
Equisetopsida,Hypnales,Meteoriaceae,Zelometeorium patulum,FALSE,FALSE
Aves,Trogoniformes,Trogonidae,Trogon caligatus,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Xylobium zarumense,FALSE,FALSE
Equisetopsida,Sapindales,Rutaceae,Toxosiphon macropodus,FALSE,FALSE
Equisetopsida,Boraginales,Heliotropiaceae,Tournefortia ternifolia,FALSE,FALSE
Equisetopsida,Lamiales,Cordiaceae,Varronia curassavica,FALSE,FALSE
Equisetopsida,Brassicales,Caricaceae,Vasconcellea parviflora,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Thamnophilus bernardi,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Tolmomyias sulphurescens,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Thamnophilus atrinucha,FALSE,FALSE
Equisetopsida,Caryophyllales,Polygonaceae,Triplaris cumingiana,FALSE,FALSE
Equisetopsida,Caryophyllales,Polygonaceae,Triplaris americana,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Verbesina lopez-mirandae,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Verbesina macbridei,FALSE,FALSE
Equisetopsida,Poales,Bromeliaceae,Tillandsia floribunda,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Vernonanthura patens,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Zapoteca caracasana subsp. weberbaueri,FALSE,FALSE
Equisetopsida,Sapindales,Meliaceae,Trichilia pallida,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Tangara gyrola,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Xiphocolaptes promeropirhynchus,FALSE,FALSE
Equisetopsida,Cycadales,Zamiaceae,Zamia poeppigiana,FALSE,TRUE
Equisetopsida,Poales,Bromeliaceae,Tillandsia usneoides,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Tangara icterocephala,FALSE,FALSE
Aves,Apodiformes,Apodidae,Streptoprocne zonaris,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Vigna vexillata,FALSE,FALSE
Equisetopsida,Sapindales,Meliaceae,Trichilia maynasiana subsp. Maynasiana,FALSE,FALSE
Equisetopsida,Sapindales,Meliaceae,Trichilia poeppigii,FALSE,FALSE
Mammalia,Chiroptera,Thyropteridae,Thyroptera discifera,FALSE,FALSE
Equisetopsida,Sapindales,Rutaceae,Zanthoxylum rigidum,FALSE,FALSE
Aves,Passeriformes,Troglodytidae,Troglodytes aedon,FALSE,FALSE
Equisetopsida,Malvales,Malvaceae,Triumfetta semitriloba,FALSE,FALSE
Equisetopsida,Gentianales,Apocynaceae,Tabernaemontana glabra,FALSE,FALSE
Equisetopsida,Caryophyllales,Petiveriaceae,Trichostigma octandrum,FALSE,FALSE
Equisetopsida,Santalales,Ximeniaceae,Ximenia americana,FALSE,FALSE
Equisetopsida,Lamiales,Bignoniaceae,Tanaecium pyramidatum,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Tyrannus tyrannus,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Tyrannus niveigularis,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Thalurania colombica,FALSE,FALSE
Equisetopsida,Poales,Bromeliaceae,Tillandsia complanata,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Taraba major,FALSE,FALSE
Equisetopsida,Malvales,Malvaceae,Wissadula divergens,FALSE,FALSE
Equisetopsida,Rosales,Cannabaceae,Trema micranthum,FALSE,FALSE
Aves,Passeriformes,Vireonidae,Vireo olivaceus,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Tyrannus melancholicus,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Xenops minutus,FALSE,FALSE
Equisetopsida,Lamiales,Acanthaceae,Trichanthera gigantea,FALSE,FALSE
Equisetopsida,Ericales,Primulaceae,Stylogyne turbacensis,FALSE,FALSE
Equisetopsida,Sapindales,Rutaceae,Zanthoxylum caribaeum,FALSE,FALSE
Equisetopsida,Malvales,Malvaceae,Wissadula excelsior,FALSE,FALSE
Aves,Columbiformes,Columbidae,Zenaida auriculata,FALSE,FALSE
Aves,Passeriformes,Turdidae,Turdus reevei,FALSE,FALSE
Aves,Passeriformes,Turdidae,Turdus obsoletus,FALSE,FALSE
Equisetopsida,Lamiales,Bignoniaceae,Tourrettia lappacea,FALSE,FALSE
Aves,Passeriformes,Turdidae,Turdus maculirostris,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Tessaria integrifolia,FALSE,FALSE
Equisetopsida,Poales,Bromeliaceae,Tillandsia disticha,FALSE,FALSE
Mammalia,Lagomorpha,Leporidae,Sylvilagus brasiliensis,FALSE,FALSE
Equisetopsida,Lamiales,Lamiaceae,Vitex gigantea,FALSE,FALSE
Equisetopsida,Malpighiales,Malpighiaceae,Stigmaphyllon ellipticum,FALSE,FALSE
Equisetopsida,Boraginales,Heliotropiaceae,Tournefortia bicolor,FALSE,FALSE
Equisetopsida,Sapindales,Rutaceae,Zanthoxylum fagara,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Witheringia solanacea,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Synallaxis azarae,FALSE,FALSE
Equisetopsida,Sapindales,Meliaceae,Trichilia catigua,FALSE,FALSE
Equisetopsida,Myrtales,Combretaceae,Terminalia valverdeae,FALSE,FALSE
