Clase,Orden,Familia,Especie
Aves,Strigiformes,Strigidae,"Bubo virginianus"
Aves,Apodiformes,Trochilidae,"Oreonympha nobilis"
Equisetopsida,Asterales,Asteraceae,"Ageratina cuzcoensis"
Mammalia,Chiroptera,Vespertilionidae,"Eptesicus (Histiotus) montanus"
Equisetopsida,Asterales,Asteraceae,"Gnaphalium americanum"
Equisetopsida,Piperales,Piperaceae,"Peperomia microphylla"
Aves,Passeriformes,Fringillidae,"Spinus magellanicus"
Aves,Apodiformes,Trochilidae,"Aglaeactis cupripennis"
Aves,Columbiformes,Columbidae,"Patagioenas fasciata"
Aves,Passeriformes,Thraupidae,"Geospizopsis plebejus"
Aves,Passeriformes,Furnariidae,"Geositta cunicularia"
Aves,Charadriiformes,Laridae,"Chroicocephalus serranus"
Equisetopsida,Asterales,Asteraceae,"Aldama helianthoides"
Aves,Apodiformes,Trochilidae,"Coeligena torquata"
Equisetopsida,Rosales,Rosaceae,"Polylepis racemosa"
Aves,Passeriformes,Fringillidae,"Spinus atratus"
Aves,Passeriformes,Furnariidae,"Asthenes dorbignyi"
Aves,Passeriformes,Thraupidae,"Conirostrum cinereum"
Equisetopsida,Asterales,Asteraceae,"Baccharis latifolia"
Aves,Passeriformes,Tyrannidae,"Muscisaxicola rufivertex"
Equisetopsida,Rosales,Rosaceae,"Polylepis incana"
Equisetopsida,Fabales,Fabaceae,"Senna versicolor"
Equisetopsida,Lamiales,Calceolariaceae,"Calceolaria engleriana"
Aves,Passeriformes,Tyrannidae,"Agriornis montanus"
Aves,Apodiformes,Trochilidae,"Lesbia nuna"
,,,
