Clase,Orden,Familia,Especie
Mammalia,Rodentia,Cricetidae,"Phyllotis amicus"
Aves,Suliformes,Phalacrocoracidae,"Phalacrocorax gaimardi"
Mammalia,Cetartiodactyla,Phocoenidae,"Phocoena spinipinnis"
Aves,Passeriformes,Icteridae,"Dives warczewiczi"
Aves,Charadriiformes,Burhinidae,"Burhinus superciliaris"
Equisetopsida,Fabales,Fabaceae,"Libidibia glabrata"
Aves,Psittaciformes,Psittacidae,"Forpus coelestis"
Aves,Phoenicopteriformes,Phoenicopteridae,"Phoenicopterus chilensis"
Aves,Charadriiformes,Laridae,"Chroicocephalus cirrocephalus"
Aves,Passeriformes,Tyrannidae,"Camptostoma obsoletum"
Aves,Charadriiformes,Laridae,"Larosterna inca"
Aves,Anseriformes,Anatidae,"Spatula cyanoptera"
Aves,Anseriformes,Anatidae,"Anas bahamensis"
Equisetopsida,Malvales,Malvaceae,"Palaua moschata"
Aves,Passeriformes,Thraupidae,"Sicalis raimondii"
Aves,Passeriformes,Thraupidae,"Geospizopsis plebejus"
Equisetopsida,Brassicales,Capparaceae,"Colicodendron scabridum"
Equisetopsida,Caryophyllales,Caryophyllaceae,"Drymaria paposana"
Equisetopsida,Caryophyllales,Aizoaceae,"Atriplex peruviana"
Aves,Passeriformes,Thraupidae,"Sicalis taczanowskii"
Aves,Apodiformes,Trochilidae,"Rhodopis vesper"
Aves,Passeriformes,Tyrannidae,"Pyrocephalus rubinus"
Aves,Passeriformes,Thraupidae,"Sicalis flaveola"
Aves,Accipitriformes,Accipitridae,"Geranoaetus polyosoma"
Aves,Pelecaniformes,Ardeidae,"Ardea alba"
Aves,Accipitriformes,Pandionidae,"Pandion haliaetus"
Equisetopsida,Caryophyllales,Amaranthaceae,"Alternanthera peruviana"
Equisetopsida,Cucurbitales,Cucurbitaceae,"Luffa operculata"
Aves,Columbiformes,Columbidae,"Patagioenas maculosa"
Aves,Passeriformes,Cotingidae,"Phytotoma raimondii"
Aves,Sphenisciformes,Spheniscidae,"Spheniscus humboldti"
Aves,Columbiformes,Columbidae,"Columbina cruziana"
Equisetopsida,Solanales,Convolvulaceae,"Cuscuta foetida"
Equisetopsida,Fabales,Fabaceae,"Neltuma pallida"
Equisetopsida,Rosales,Rhamnaceae,"Scutia spicata"
Aves,Charadriiformes,Haematopodidae,"Haematopus palliatus"
Aves,Procellariiformes,Hydrobatidae,"Hydrobates tethys"
Equisetopsida,Lamiales,Plantaginaceae,"Bacopa monnieri"
Aves,Passeriformes,Furnariidae,"Furnarius leucopus"
Equisetopsida,Poales,Poaceae,"Eragrostis peruviana"
Aves,Charadriiformes,Scolopacidae,"Actitis macularius"
Equisetopsida,Myrtales,Combretaceae,"Conocarpus erectus"
Aves,Apodiformes,Trochilidae,"Amazilia amazilia"
Equisetopsida,Celastrales,Celastraceae,"Maytenus orbicularis"
Aves,Passeriformes,Thraupidae,"Saltator striatipectus"
Equisetopsida,Fabales,Fabaceae,"Hoffmannseggia viscosa"
Aves,Passeriformes,Hirundinidae,"Progne murphyi"
Equisetopsida,Oxalidales,Oxalidaceae,"Oxalis latifolia"
Aves,Falconiformes,Falconidae,"Falco sparverius"
Equisetopsida,Asterales,Asteraceae,"Encelia canescens"
Aves,Columbiformes,Columbidae,"Columbina minuta"
Equisetopsida,Solanales,Solanaceae,"Nicotiana paniculata"
Aves,Charadriiformes,Scolopacidae,"Calidris virgata"
Equisetopsida,Solanales,Solanaceae,"Solanum multifidum"
Aves,Passeriformes,Tyrannidae,"Phaeomyias murina"
Aves,Charadriiformes,Scolopacidae,"Arenaria interpres"
Aves,Cathartiformes,Cathartidae,"Coragyps atratus"
Aves,Passeriformes,Thraupidae,"Piezorina cinerea"
Aves,Piciformes,Picidae,"Dryobates callonotus"
Aves,Charadriiformes,Charadriidae,"Oreopholus ruficollis"
Aves,Charadriiformes,Charadriidae,"Pluvialis squatarola"
Equisetopsida,Caryophyllales,Cactaceae,"Borzicactus acanthurus"
Equisetopsida,Caryophyllales,Nyctaginaceae,"Cryptocarpus pyriformis"
Aves,Pelecaniformes,Ardeidae,"Egretta thula"
Aves,Charadriiformes,Scolopacidae,"Calidris mauri"
Equisetopsida,Solanales,Solanaceae,"Solanum pimpinellifolium"
Equisetopsida,Fabales,Fabaceae,"Hoffmannseggia prostrata"
Aves,Falconiformes,Falconidae,"Falco peregrinus"
Aves,Charadriiformes,Scolopacidae,"Calidris alba"
Aves,Passeriformes,Fringillidae,"Spinus atratus"
Equisetopsida,Brassicales,Capparaceae,"Beautempsia avicenniifolia"
Aves,Charadriiformes,Laridae,"Leucophaeus modestus"
Aves,Suliformes,Phalacrocoracidae,"Phalacrocorax brasilianus"
Aves,Passeriformes,Tyrannidae,"Myiopagis subplacens"
Aves,Suliformes,Fregatidae,"Fregata magnificens"
Mammalia,Cetartiodactyla,Delphinidae,"Delphinus delphis"
Equisetopsida,Cornales,Loasaceae,"Presliophytum incanum"
Equisetopsida,Asterales,Asteraceae,"Sonchus oleraceus"
Equisetopsida,Poales,Poaceae,"Chloris virgata"
Aves,Pelecaniformes,Ardeidae,"Nycticorax nycticorax"
Equisetopsida,Poales,Poaceae,"Sporobolus virginicus"
Equisetopsida,Asterales,Asteraceae,"Chromolaena odorata"
Aves,Passeriformes,Icteridae,"Leistes bellicosus"
Aves,Passeriformes,Troglodytidae,"Cantorchilus superciliaris"
Aves,Cathartiformes,Cathartidae,"Cathartes aura"
Equisetopsida,Poales,Cyperaceae,"Eleocharis geniculata"
Aves,Passeriformes,Icteridae,"Molothrus bonariensis"
Aves,Pelecaniformes,Pelecanidae,"Pelecanus occidentalis"
Equisetopsida,Asterales,Asteraceae,"Spilanthes leiocarpa"
Aves,Passeriformes,Tyrannidae,"Muscigralla brevicauda"
Aves,Falconiformes,Falconidae,"Caracara plancus"
Aves,Suliformes,Phalacrocoracidae,"Phalacrocorax bougainvillii"
Aves,Passeriformes,Furnariidae,"Geositta peruviana"
Aves,Pelecaniformes,Ardeidae,"Ardea cocoi"
Aves,Charadriiformes,Laridae,"Gelochelidon nilotica"
Equisetopsida,Caryophyllales,Montiaceae,"Cistanthe paniculata"
Equisetopsida,Lamiales,Plantaginaceae,"Scoparia dulcis"
Aves,Pelecaniformes,Pelecanidae,"Pelecanus thagus"
Aves,Charadriiformes,Laridae,"Larus belcheri"
Aves,Charadriiformes,Scolopacidae,"Calidris minutilla"
Aves,Passeriformes,Fringillidae,"Spinus magellanicus"
Mammalia,Carnivora,Canidae,"Lycalopex (Pseudalopex) sechurae"
Equisetopsida,Caryophyllales,Aizoaceae,"Sesuvium portulacastrum"
,,,
