Clase,Orden,Familia,Especie,endemica,amenazada
Aves,Passeriformes,Tyrannidae,Sublegatus obscurior,FALSE,FALSE
Insecta,Lepidoptera,Nymphalidae,Yphthimoides renata,FALSE,FALSE
Insecta,Lepidoptera,Nymphalidae,Tithorea harmonia melanina,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Sudamerlycaste cobbiana,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Sudamerlycaste diastasia,FALSE,FALSE
Aves,Tinamiformes,Tinamidae,Tinamus tao,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Sudamerlycaste peruviana,FALSE,FALSE
Insecta,Lepidoptera,Hesperiidae,Yanguna cometes staudingeri,FALSE,FALSE
Insecta,Lepidoptera,Nymphalidae,Taygetis rufomarginata,FALSE,FALSE
Insecta,Lepidoptera,Nymphalidae,Taygetis larua,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Warszewiczia coccinea,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Stilpnia nigrocincta,FALSE,FALSE
Aves,Pelecaniformes,Ardeidae,Tigrisoma fasciatum,FALSE,FALSE
Equisetopsida,Lamiales,Bignoniaceae,Tabebuia ochracea,FALSE,FALSE
Mammalia,Cetartiodactyla,Tayassuidae,Tayassu pecari,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Tachigali poeppigiana,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Threnetes leucurus,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Tangara chilensis,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Thraupis palmarum,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Thraupis episcopus,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Taraba major,FALSE,FALSE
Equisetopsida,Malpighiales,Clusiaceae,Symphonia globulifera,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Stilpnia cyanicollis,FALSE,FALSE
Insecta,Lepidoptera,Riodinidae,Thisbe irenea,FALSE,FALSE
Insecta,Lepidoptera,Riodinidae,Thisbe incubus,FALSE,FALSE
Equisetopsida,Sapindales,Sapindaceae,Thinouia obliqua,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Tangara arthus,FALSE,FALSE
Insecta,Lepidoptera,Lycaenidae,Thestius meridionalis,FALSE,FALSE
Insecta,Lepidoptera,Lycaenidae,Theritas hemon,FALSE,FALSE
Insecta,Lepidoptera,Riodinidae,Theope nycteis,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Wettinia augusta,FALSE,FALSE
Mammalia,Perissodactyla,Tapiridae,Tapirus terrestris,FALSE,FALSE
Equisetopsida,Malvales,Malvaceae,Theobroma cacao,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Synallaxis albigularis,FALSE,FALSE
Equisetopsida,Malvales,Malvaceae,Theobroma bicolor,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Willisornis poecilinotus,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Tangara schrankii,FALSE,FALSE
Equisetopsida,Polypodiales,Thelypteridaceae,Thelypteris serrata,FALSE,FALSE
Equisetopsida,Polypodiales,Thelypteridaceae,Thelypteris rufa,FALSE,FALSE
Equisetopsida,Polypodiales,Thelypteridaceae,Thelypteris rudis,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Xanthosoma poeppigii,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Xanthosoma sagittifolium,FALSE,FALSE
Equisetopsida,Alismatales,Araceae,Xanthosoma stenospathum,FALSE,FALSE
Equisetopsida,Polypodiales,Thelypteridaceae,Thelypteris jamesonii,FALSE,FALSE
Equisetopsida,Polypodiales,Thelypteridaceae,Thelypteris gigantea,FALSE,FALSE
Equisetopsida,Polypodiales,Thelypteridaceae,Thelypteris depilata,FALSE,FALSE
Reptilia,Serpentes,Dipsadidae,Xenodon rabdocephalus,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Xylobium pallidiflorum,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Xenops minutus,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Tachigali setifera,FALSE,FALSE
Equisetopsida,Magnoliales,Annonaceae,Unonopsis floribunda,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Zimmerius viridiflavus,TRUE,FALSE
Equisetopsida,Polypodiales,Thelypteridaceae,Thelypteris biformata,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Trichosalpinx memor,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Uncaria guianensis,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Zygia longifolia,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Xenops rutilans,FALSE,FALSE
Equisetopsida,Rosales,Urticaceae,Urera caracasana,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Tyrannus melancholicus,FALSE,FALSE
Equisetopsida,Rosales,Urticaceae,Urera laciniata,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Tyrannulus elatus,FALSE,FALSE
Mammalia,Chiroptera,Phyllostomidae,Uroderma bilobatum,FALSE,FALSE
Aves,Apodiformes,Apodidae,Tachornis squamata,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Thamnophilus unicolor,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Zimmerius cinereicapilla,FALSE,FALSE
Equisetopsida,Sapindales,Anacardiaceae,Tapirira guianensis,FALSE,FALSE
Aves,Passeriformes,Turdidae,Turdus ignobilis,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Thamnophilus schistaceus,FALSE,FALSE
Equisetopsida,Sapindales,Meliaceae,Swietenia macrophylla,FALSE,TRUE
Aves,Passeriformes,Turdidae,Turdus hauxwelli,FALSE,FALSE
Insecta,Lepidoptera,Lycaenidae,Strymon mulucha,FALSE,FALSE
Aves,Passeriformes,Hirundinidae,Tachycineta albiventer,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Thamnophilus palliatus,FALSE,FALSE
Reptilia,Sauria,Teiidae,Tupinambis teguixin,FALSE,FALSE
Insecta,Lepidoptera,Lycaenidae,Strymon ziba,FALSE,FALSE
Aves,Apodiformes,Apodidae,Streptoprocne zonaris,FALSE,FALSE
Aves,Passeriformes,Vireonidae,Tunchiornis ochraceiceps,FALSE,FALSE
Equisetopsida,Oxalidales,Elaeocarpaceae,Vallea stipularis,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Thamnophilus murinus,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Trophis caucana,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Taphrospilus hypostictus,FALSE,FALSE
Aves,Trogoniformes,Trogonidae,Trogon viridis,FALSE,FALSE
Mammalia,Chiroptera,Phyllostomidae,Vampyressa thyone,FALSE,FALSE
Aves,Accipitriformes,Accipitridae,Rupornis magnirostris,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Astrocaryum chambira,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Albizia carbonaria,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Astrocaryum chonta,FALSE,FALSE
Equisetopsida,Zingiberales,Heliconiaceae,Heliconia subulata,FALSE,FALSE
Equisetopsida,Rosales,Urticaceae,Cecropia andina,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Astrocaryum huicungo,TRUE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Epidendrum huamantuparum,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Oncidium baueri,FALSE,FALSE
Equisetopsida,Lamiales,Gesneriaceae,Drymonia serrulata,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Oncidium aurarium,FALSE,FALSE
Equisetopsida,Zingiberales,Heliconiaceae,Heliconia stricta,FALSE,FALSE
Equisetopsida,Polypodiales,Pteridaceae,Pteris altissima,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Pleurothallis bivalvis,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Myiodynastes chrysocephalus,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Oncidium ariasii,TRUE,FALSE
Aves,Passeriformes,Tyrannidae,Mionectes olivaceus,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Rodriguezia satipoana,TRUE,TRUE
Equisetopsida,Asparagales,Orchidaceae,Rodriguezia lanceolata,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Rodriguezia bracteata,FALSE,FALSE
Equisetopsida,Zingiberales,Heliconiaceae,Heliconia rostrata,FALSE,FALSE
Equisetopsida,Zingiberales,Heliconiaceae,Heliconia penduloides,FALSE,FALSE
Insecta,Lepidoptera,Riodinidae,Crocozona fasciata fasciata,FALSE,FALSE
Insecta,Lepidoptera,Nymphalidae,Junonia genoveva,FALSE,FALSE
Reptilia,Sauria,Scincidae,Copeoglossum nigropunctatum,FALSE,FALSE
Insecta,Lepidoptera,Nymphalidae,Fountainea nessus,FALSE,FALSE
Equisetopsida,Rosales,Urticaceae,Cecropia ficifolia,FALSE,FALSE
Insecta,Lepidoptera,Riodinidae,Melanis cercopes,FALSE,FALSE
Equisetopsida,Zingiberales,Heliconiaceae,Heliconia lingulata,FALSE,FALSE
Equisetopsida,Malpighiales,Euphorbiaceae,Hevea guianensis,FALSE,FALSE
Insecta,Lepidoptera,Riodinidae,Crocozona coecias,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Masdevallia manningii,TRUE,FALSE
Equisetopsida,Zingiberales,Heliconiaceae,Heliconia hirsuta,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Poulsenia armata,FALSE,FALSE
Equisetopsida,Zingiberales,Heliconiaceae,Heliconia fugax,FALSE,FALSE
Equisetopsida,Zingiberales,Heliconiaceae,Heliconia chartacea,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga lineata,FALSE,FALSE
Equisetopsida,Cyatheales,Cyatheaceae,Cyathea andina,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Emmeorhiza umbellata,FALSE,FALSE
Equisetopsida,Magnoliales,Annonaceae,Maasia glauca,FALSE,FALSE
Equisetopsida,Malpighiales,Phyllanthaceae,Hieronyma alchorneoides,FALSE,FALSE
Actinopterygii,Characiformes,Characidae,Astyanax bimaculatus,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Masdevallia kuhniorum,TRUE,TRUE
Actinopterygii,Characiformes,Characidae,Astyanax fasciatus,FALSE,FALSE
Insecta,Lepidoptera,Lycaenidae,Parrhasius polibetes,FALSE,FALSE
Mammalia,Chiroptera,Phyllostomidae,Phyllostomus discolor,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Sabicea cana,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Epidendrum gastrochilum,TRUE,FALSE
Aves,Passeriformes,Parulidae,Myioborus miniatus,FALSE,FALSE
Equisetopsida,Santalales,Olacaceae,Heisteria spruceana,FALSE,FALSE
Insecta,Lepidoptera,Pieridae,Melete lycimnia,FALSE,FALSE
Insecta,Lepidoptera,Hesperiidae,Parphorus storax storax,FALSE,FALSE
Insecta,Lepidoptera,Riodinidae,Chamaelimnas briola briola,FALSE,FALSE
Actinopterygii,Characiformes,Characidae,Astyanax maximus,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Chamaedorea pinnatifrons,FALSE,FALSE
Aves,Galliformes,Cracidae,Ortalis guttata,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Sporophila luctuosa,FALSE,FALSE
Aves,Passeriformes,Donacobiidae,Donacobius atricapilla,FALSE,FALSE
Equisetopsida,Santalales,Olacaceae,Heisteria acuminata,FALSE,FALSE
Insecta,Lepidoptera,Nymphalidae,Caligo superbus,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Adelobotrys adscendens,FALSE,FALSE
Insecta,Lepidoptera,Hesperiidae,Aethilla eleusinia,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Chamaedorea pauciflora,FALSE,FALSE
Reptilia,Sauria,Gymnophthalmidae,Riama laudahnae,TRUE,FALSE
Insecta,Lepidoptera,Nymphalidae,Adelpha irmina,FALSE,FALSE
Actinopterygii,Characiformes,Parodontidae,Parodon buckleyi,FALSE,FALSE
Equisetopsida,Piperales,Piperaceae,Piper aduncum,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Chamaedorea linearis,FALSE,FALSE
Mammalia,Primates,Atelidae,Ateles chamek,FALSE,TRUE
Insecta,Lepidoptera,Nymphalidae,Oleria gunilla serdolis,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Amburana cearensis,FALSE,TRUE
Equisetopsida,Arecales,Arecaceae,Chamaedorea fragrans,FALSE,FALSE
Insecta,Lepidoptera,Nymphalidae,Oleria estella estella,FALSE,FALSE
Mammalia,Didelphimorphia,Didelphidae,Monodelphis (Mygalodelphys) peruviana,FALSE,FALSE
Mammalia,Chiroptera,Emballonuridae,Saccopteryx leptura,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Miconia dimorphica,FALSE,FALSE
Insecta,Lepidoptera,Riodinidae,Chalodeta theodora,FALSE,FALSE
Insecta,Lepidoptera,Riodinidae,Chalodeta panurga,FALSE,FALSE
Aves,Cathartiformes,Cathartidae,Coragyps atratus,FALSE,FALSE
Aves,Piciformes,Ramphastidae,Pteroglossus castanotis,FALSE,FALSE
Mammalia,Carnivora,Procyonidae,Potos flavus,FALSE,FALSE
Equisetopsida,Gentianales,Apocynaceae,Himatanthus sucuuba,FALSE,FALSE
Mammalia,Primates,Cebidae,Saguinus (Leontocebus) fuscicollis,FALSE,FALSE
Insecta,Lepidoptera,Nymphalidae,Adelpha plesaure,FALSE,FALSE
Equisetopsida,Fagales,Juglandaceae,Juglans neotropica,FALSE,FALSE
Aves,Galbuliformes,Bucconidae,Monasa morphoeus,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Rhytipterna simplex,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Masdevallia empusa,FALSE,FALSE
Aves,Pelecaniformes,Ardeidae,Bubulcus ibis,FALSE,FALSE
Equisetopsida,Ericales,Sapotaceae,Micropholis guyanensis,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Masdevallia constricta,FALSE,TRUE
Aves,Passeriformes,Thraupidae,Paroaria gularis,FALSE,FALSE
Aves,Passeriformes,Onychorhynchidae,Myiobius villosus,FALSE,FALSE
Aves,Passeriformes,Pipridae,Machaeropterus pyrocephalus,FALSE,FALSE
Mammalia,Rodentia,Dinomyidae,Dinomys branickii,FALSE,TRUE
Equisetopsida,Asparagales,Orchidaceae,Masdevallia concinna,TRUE,TRUE
Equisetopsida,Piperales,Piperaceae,Piper admirabile,TRUE,FALSE
Equisetopsida,Arecales,Arecaceae,Oenocarpus mapora,FALSE,FALSE
Equisetopsida,Arecales,Arecaceae,Oenocarpus bataua,FALSE,FALSE
Insecta,Lepidoptera,Nymphalidae,Callicore excelsior,FALSE,FALSE
Mammalia,Primates,Cebidae,Saimiri boliviensis,FALSE,FALSE
Insecta,Lepidoptera,Nymphalidae,Callicore felderi,FALSE,FALSE
Insecta,Lepidoptera,Nymphalidae,Callicore hystaspes,FALSE,FALSE
Mammalia,Rodentia,Cricetidae,Oecomys superans,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Furnarius leucopus,FALSE,FALSE
Insecta,Lepidoptera,Nymphalidae,Callicore texa,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Epidendrum criniferum,FALSE,TRUE
Equisetopsida,Rosales,Moraceae,Maclura tinctoria,FALSE,FALSE
Insecta,Lepidoptera,Hesperiidae,Jemadia albescens,FALSE,FALSE
Mammalia,Rodentia,Cricetidae,Oecomys bicolor,FALSE,FALSE
Aves,Apodiformes,Apodidae,Chaetura cinereiventris,FALSE,FALSE
Equisetopsida,Magnoliales,Annonaceae,Fusaea decurrens,FALSE,FALSE
Actinopterygii,Characiformes,Characidae,Bryconamericus osgoodi,FALSE,FALSE
Equisetopsida,Magnoliales,Annonaceae,Fusaea peruviana,FALSE,FALSE
Equisetopsida,Malpighiales,Salicaceae,Banara guianensis,FALSE,FALSE
Mammalia,Chiroptera,Mormoopidae,Pteronotus gymnonotus,FALSE,FALSE
Mammalia,Chiroptera,Mormoopidae,Pteronotus personatus,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Piprites chloris,FALSE,FALSE
Insecta,Lepidoptera,Nymphalidae,Historis acheronta,FALSE,FALSE
Insecta,Lepidoptera,Nymphalidae,Historis odius,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Osodendron altissimum,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Epidendrum compressum,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Epidendrum compressibulbum,TRUE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Hoffmannia latifolia,FALSE,FALSE
Aves,Accipitriformes,Accipitridae,Harpagus bidentatus,FALSE,FALSE
Insecta,Lepidoptera,Papilionidae,Parides vertumnus bogotanus,FALSE,FALSE
Mammalia,Chiroptera,Phyllostomidae,Micronycteris minuta,FALSE,FALSE
Equisetopsida,Malpighiales,Calophyllaceae,Calophyllum brasiliense,FALSE,FALSE
Insecta,Lepidoptera,Papilionidae,Parides sesostris sesostris,FALSE,FALSE
Aves,Piciformes,Picidae,Melanerpes cruentatus,FALSE,FALSE
Actinopterygii,Siluriformes,Loricariidae,Chaetostoma marmorescens,FALSE,FALSE
Insecta,Lepidoptera,Nymphalidae,Pteronymia oneida,FALSE,FALSE
Aves,Passeriformes,Onychorhynchidae,Myiobius barbatus,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Rhynchocyclus olivaceus,FALSE,FALSE
Equisetopsida,Magnoliales,Myristicaceae,Osteophloeum platyspermum,FALSE,FALSE
Aves,Galbuliformes,Galbulidae,Galbula cyanescens,FALSE,FALSE
Mammalia,Didelphimorphia,Didelphidae,Caluromys lanatus,FALSE,FALSE
Insecta,Lepidoptera,Papilionidae,Parides neophilus olivencius,FALSE,FALSE
Insecta,Lepidoptera,Papilionidae,Neographium leucaspis,FALSE,FALSE
Amphibia,Anura,Microhylidae,Hamptophryne boliviana,FALSE,FALSE
Insecta,Lepidoptera,Papilionidae,Parides erithalion xanthias,FALSE,FALSE
Aves,Galbuliformes,Bucconidae,Monasa nigrifrons,FALSE,FALSE
Insecta,Lepidoptera,Papilionidae,Pterourus menatius,FALSE,FALSE
Mammalia,Chiroptera,Phyllostomidae,Micronycteris hirsuta,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Philydor erythrocercum,FALSE,FALSE
Mammalia,Chiroptera,Phyllostomidae,Micronycteris megalotis,FALSE,FALSE
Insecta,Lepidoptera,Papilionidae,Pterourus zagreus,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Epidendrum ciliare,FALSE,FALSE
Aves,Coraciiformes,Momotidae,Electron platyrhynchum,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga laurina,FALSE,FALSE
Reptilia,Serpentes,Dipsadidae,Atractus major,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Hamelia patens,FALSE,FALSE
Aves,Galbuliformes,Bucconidae,Monasa flavirostris,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Macroclinium aurorae,TRUE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Hamelia axillaris,FALSE,FALSE
Reptilia,Sauria,Gymnophthalmidae,Potamites strangulatus,FALSE,FALSE
Insecta,Lepidoptera,Nymphalidae,Pareuptychia ocirrhoe,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Macroclinium chasei,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Calycophyllum spruceanum,FALSE,FALSE
Insecta,Lepidoptera,Nymphalidae,Pareuptychia metaleuca,FALSE,FALSE
Insecta,Lepidoptera,Nymphalidae,Hamadryas laodamia,FALSE,FALSE
Mammalia,Chiroptera,Phyllostomidae,Hsunycteris thomasi,FALSE,FALSE
Insecta,Lepidoptera,Nymphalidae,Selenophanes cassiope,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Rhodostemonodaphne praeclara,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Cestrum schlechtendalii,FALSE,FALSE
Equisetopsida,Brassicales,Caricaceae,Jacaratia digitata,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Rhodostemonodaphne licanioides,FALSE,FALSE
Equisetopsida,Lamiales,Cordiaceae,Cordia bifurcata,FALSE,FALSE
Reptilia,Sauria,Gymnophthalmidae,Potamites juruazensis,FALSE,FALSE
Insecta,Lepidoptera,Lycaenidae,Calycopis bellera,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Epidendrum chanchamayodifforme,TRUE,FALSE
