Clase,Orden,Familia,Especie
Reptilia,Sauria,Tropiduridae,"Microlophus peruvianus"
Aves,Passeriformes,Tyrannidae,"Cnemarchus rufipennis"
Reptilia,Sauria,Liolaemidae,"Liolaemus warjantay"
Equisetopsida,Caryophyllales,Caryophyllaceae,"Paronychia microphylla"
Equisetopsida,Fabales,Fabaceae,"Inga feuillei"
Aves,Passeriformes,Tyrannidae,"Pyrocephalus rubinus"
Reptilia,Sauria,Liolaemidae,"Liolaemus annectens"
Equisetopsida,Lamiales,Scrophulariaceae,"Alonsoa caulialata"
Equisetopsida,Malpighiales,Linaceae,"Linum polygaloides"
Equisetopsida,Malvales,Malvaceae,"Nototriche mandoniana"
Equisetopsida,Lamiales,Lamiaceae,"Clinopodium brevicalyx"
Equisetopsida,Fabales,Fabaceae,"Hoffmannseggia viscosa"
Equisetopsida,Lamiales,Lamiaceae,"Clinopodium bolivianum"
Equisetopsida,Asparagales,Asphodelaceae,"Aloe vera"
Equisetopsida,Poales,Poaceae,"Cenchrus myosuroides"
Equisetopsida,Poales,Poaceae,"Cenchrus rupestris"
Equisetopsida,Fabales,Fabaceae,"Hoffmannseggia miranda"
Aves,Passeriformes,Hirundinidae,"Pygochelidon cyanoleuca"
Equisetopsida,Malvales,Malvaceae,"Hoffmannseggia arequipensis"
Equisetopsida,Ranunculales,Ranunculaceae,"Clematis peruviana"
Equisetopsida,Asparagales,Iridaceae,"Sisyrinchium chilense"
Equisetopsida,Fagales,Betulaceae,"Alnus acuminata"
Equisetopsida,Caryophyllales,Caryophyllaceae,"Spergularia fasiculata"
Equisetopsida,Solanales,Convolvulaceae,"Merremia umbellata"
Equisetopsida,Caryophyllales,Caryophyllaceae,"Pycnophyllum molle"
Equisetopsida,Caryophyllales,Caryophyllaceae,"Pycnophyllum bryoides"
Equisetopsida,Malvales,Malvaceae,"Nototriche argentea"
Aves,Passeriformes,Furnariidae,"Leptasthenura aegithaloides"
Equisetopsida,Caryophyllales,Caryophyllaceae,"Paronychia weberbaueri"
Equisetopsida,Poales,Bromeliaceae,"Puya raimondii"
Equisetopsida,Lamiales,Calceolariaceae,"Claceolaria plectranthifolia"
Equisetopsida,Caryophyllales,Caryophyllaceae,"Cerastium danguyi"
Equisetopsida,Caryophyllales,Caryophyllaceae,"Cerastium fontanum subsp. Vulgare"
Equisetopsida,Caryophyllales,Caryophyllaceae,"Cerastium glomeratum"
Equisetopsida,Poales,Bromeliaceae,"Puya ferruginea"
Equisetopsida,Poales,Bromeliaceae,"Puya cylindrica"
Equisetopsida,Caryophyllales,Caryophyllaceae,"Cerastium subspicatum"
Aves,Passeriformes,Furnariidae,"Leptasthenura andicola"
Equisetopsida,Myrtales,Lythraceae,"Punica granatum"
Aves,Passeriformes,Furnariidae,"Leptasthenura pileata"
Equisetopsida,Caryophyllales,Nyctaginaceae,"Allionia incarnata"
Aves,Passeriformes,Hirundinidae,"Orochelidon murina"
Mammalia,Carnivora,Felidae,"Puma concolor"
Equisetopsida,Brassicales,Brassicaceae,"Sisymbrium altissimum"
Equisetopsida,Santalales,Loranthaceae,"Ligaria cuneifolia"
Aves,Anseriformes,Anatidae,"Merganetta armata"
Reptilia,Sauria,Tropiduridae,"Microlophus tigris"
Equisetopsida,Asterales,Asteraceae,"Proustia berberidifolia"
Equisetopsida,Asterales,Asteraceae,"Proustia cuneifolia"
Aves,Passeriformes,Hirundinidae,"Orochelidon andecola"
Aves,Passeriformes,Tyrannidae,"Ochthoeca fumicolor"
Equisetopsida,Solanales,Solanaceae,"Cestrum auriculatum"
Aves,Accipitriformes,Accipitridae,"Circus cinereus"
Equisetopsida,Poales,Poaceae,"Cinnagrostis vicunarum"
Equisetopsida,Poales,Poaceae,"Cinnagrostis tarmensis"
Aves,Passeriformes,Hirundinidae,"Hirundo rustica"
Equisetopsida,Poales,Poaceae,"Cinnagrostis rigida"
Equisetopsida,Poales,Poaceae,"Cinnagrostis rigescens"
Equisetopsida,Poales,Poaceae,"Cinnagrostis jamesonii"
Equisetopsida,Poales,Poaceae,"Cinnagrostis heterophylla"
Equisetopsida,Poales,Poaceae,"Cinnagrostis curvula"
Aves,Passeriformes,Cinclidae,"Cinclus leucocephalus"
Aves,Passeriformes,Furnariidae,"Cinclodes palliatus"
Aves,Passeriformes,Furnariidae,"Cinclodes atacamensis"
Aves,Passeriformes,Furnariidae,"Cinclodes albiventris"
Equisetopsida,Asterales,Asteraceae,"Perezia coerulescens"
Equisetopsida,Fabales,Polygalaceae,"Monnina ramosa"
Equisetopsida,Asterales,Asteraceae,"Perezia multiflora"
Aves,Charadriiformes,Charadriidae,"Charadrius alticola"
Reptilia,Serpentes,Dipsadidae,"Pseudalsophis elegans"
Aves,Passeriformes,Furnariidae,"Pseudasthenes cactorum"
Equisetopsida,Asterales,Asteraceae,"Perezia pinnatifida"
Equisetopsida,Myrtales,Myrtaceae,"Eucalyptus globulus"
Equisetopsida,Rosales,Rosaceae,"Alchemilla pinnata"
Equisetopsida,Asterales,Asteraceae,"Perezia pungens"
Equisetopsida,Asterales,Asteraceae,"Chuquiraga spinosa subsp. rotundifolia"
Aves,Charadriiformes,Laridae,"Leucophaeus pipixcan"
Equisetopsida,Caryophyllales,Amaranthaceae,"Chenopodium murale"
Equisetopsida,Caryophyllales,Amaranthaceae,"Chenopodium petiolare"
Equisetopsida,Asterales,Asteraceae,"Chersodoma arequipensis"
Equisetopsida,Asterales,Asteraceae,"Chersodoma jodopappa"
Equisetopsida,Asterales,Asteraceae,"Chersodoma juanisernii"
Mammalia,Rodentia,Cricetidae,"Chinchillula sahamae"
Aves,Passeriformes,Fringillidae,"Spinus crassirostris"
Equisetopsida,Asterales,Asteraceae,"Chionopappus benthamii"
Equisetopsida,Asterales,Asteraceae,"Aldama helianthoides"
Aves,Passeriformes,Fringillidae,"Spinus atratus"
Aves,Charadriiformes,Laridae,"Chroicocephalus serranus"
Aves,Psittaciformes,Psittacidae,"Psittacara wagleri"
Equisetopsida,Poales,Poaceae,"Chloris virgata"
Aves,Coraciiformes,Alcedinidae,"Chloroceryle americana"
Aves,Psittaciformes,Psittacidae,"Psilopsiagon aurifrons"
Aves,Passeriformes,Tyrannidae,"Lessonia oreas"
Equisetopsida,Asterales,Asteraceae,"Matricaria recutita"
Equisetopsida,Asterales,Asteraceae,"Leucheria daucifolia"
Equisetopsida,Gentianales,Rubiaceae,"Galium hypocarpium"
Aves,Tinamiformes,Tinamidae,"Nothoprocta pentlandii"
Aves,Anseriformes,Anatidae,"Oressochen melanopterus"
Equisetopsida,Gentianales,Rubiaceae,"Galium corymbosum"
Equisetopsida,Poales,Poaceae,"Paspalum flavum"
Aves,Passeriformes,Furnariidae,"Geositta crassirostris"
Equisetopsida,Escalloniales,Escalloniaceae,"Escallonia salicifolia"
Aves,Passeriformes,Furnariidae,"Geositta cunicularia"
Aves,Apodiformes,Trochilidae,"Oreotrochilus estella"
Equisetopsida,Escalloniales,Escalloniaceae,"Escallonia myrtilloides"
Equisetopsida,Gentianales,Rubiaceae,"Galium aparine"
Aves,Charadriiformes,Charadriidae,"Oreopholus ruficollis"
Equisetopsida,Malvales,Malvaceae,"Anoda cristata"
Equisetopsida,Poales,Poaceae,"Paspalum racemosum"
Equisetopsida,Boraginales,Heliotropiaceae,"Heliotropium arborescens"
Aves,Tinamiformes,Tinamidae,"Nothoprocta ornata"
Mammalia,Cetartiodactyla,Cervidae,"Hippocamelus antisensis"
Equisetopsida,Solanales,Hydrophyllaceae,"Phacelia secunda"
Equisetopsida,Lamiales,Phrymaceae,"Erythranthe geyeri"
Equisetopsida,Caryophyllales,Cactaceae,"Opuntia ficus-indica"
Equisetopsida,Myrtales,Onagraceae,"Oenothera rosea"
Equisetopsida,Fabales,Polygalaceae,"Monnina salicifolia"
Equisetopsida,Solanales,Convolvulaceae,"Ipomoea dumetorum"
Aves,Passeriformes,Furnariidae,"Geositta maritima"
Aves,Gruiformes,Rallidae,"Pardirallus sanguinolentus"
Aves,Passeriformes,Thraupidae,"Sporophila simplex"
Equisetopsida,Myrtales,Onagraceae,"Oenothera sandiana"
Aves,Passeriformes,Passeridae,"Passer domesticus"
Equisetopsida,Solanales,Convolvulaceae,"Ipomoea nationis"
Equisetopsida,Geraniales,Geraniaceae,"Erodium malacoides"
Equisetopsida,Geraniales,Geraniaceae,"Erodium geoides"
Equisetopsida,Geraniales,Geraniaceae,"Erodium cicutarium"
Equisetopsida,Asterales,Asteraceae,"Ophryosporus peruvianus"
Aves,Passeriformes,Furnariidae,"Geositta punensis"
Equisetopsida,Asterales,Asteraceae,"Erigeron primulifolius"
Equisetopsida,Asterales,Asteraceae,"Erigeron pazensis"
Equisetopsida,Apiales,Apiaceae,"Eremocharis hutchisonii"
Equisetopsida,Apiales,Apiaceae,"Eremocharis confinis"
Aves,Passeriformes,Furnariidae,"Geositta tenuirostris"
Equisetopsida,Poales,Poaceae,"Eragrostis nigricans"
Equisetopsida,Asterales,Asteraceae,"Onoseris odorata"
Aves,Passeriformes,Thraupidae,"Geospizopsis plebejus"
Aves,Charadriiformes,Recurvirostridae,"Himantopus mexicanus"
Equisetopsida,Equisetales,Equisetaceae,"Equisetum bogotense"
Mammalia,Chiroptera,Vespertilionidae,"Eptesicus (Histiotus) montanus"
Equisetopsida,Asterales,Asteraceae,"Ageratina pentlandiana"
Equisetopsida,Poales,Poaceae,"Muhlenbergia peruviana"
Aves,Charadriiformes,Scolopacidae,"Phalaropus tricolor"
Equisetopsida,Asterales,Asteraceae,"Heterosperma diversifolium"
Equisetopsida,Asterales,Asteraceae,"Heterosperma ovatifolium"
Aves,Passeriformes,Thraupidae,"Geospizopsis unicolor"
Equisetopsida,Asterales,Asteraceae,"Ageratina sternbergiana"
Mammalia,Rodentia,Cricetidae,"Oligoryzomys andinus"
Aves,Falconiformes,Falconidae,"Phalcoboenus megalopterus"
Equisetopsida,Asterales,Campanulaceae,"Siphocampylus candollei"
Equisetopsida,Myrtales,Onagraceae,"Epilobium denticulatum"
Equisetopsida,Lamiales,Verbenaceae,"Mulguraea arequipensis"
Equisetopsida,Cucurbitales,Cucurbitaceae,"Apodanthera mandonii"
Equisetopsida,Asterales,Asteraceae,"Munnozia lyrata"
Equisetopsida,Asterales,Asteraceae,"Flaveria bidentis"
Equisetopsida,Malvales,Malvaceae,"Abutilon arequipense"
Aves,Columbiformes,Columbidae,"Metriopelia aymara"
Aves,Columbiformes,Columbidae,"Metriopelia ceciliae"
Aves,Charadriiformes,Charadriidae,"Phegornis mitchellii"
Equisetopsida,Geraniales,Geraniaceae,"Geranium sessiliflorum"
Aves,Accipitriformes,Accipitridae,"Geranoaetus melanoleucus"
Aves,Psittaciformes,Psittacidae,"Aratinga weddellii"
Aves,Passeriformes,Cardinalidae,"Pheucticus chrysogaster"
Aves,Accipitriformes,Accipitridae,"Geranoaetus polyosoma"
Equisetopsida,Caryophyllales,Caryophyllaceae,"Silene thysanodes"
Equisetopsida,Asterales,Asteraceae,"Sigesbeckia jorullensis"
Aves,Pelecaniformes,Ardeidae,"Ardea alba"
Equisetopsida,Malvales,Malvaceae,"Sida spinosa"
Equisetopsida,Gentianales,Apocynaceae,"Philibertia solanoides"
Equisetopsida,Ephedrales,Ephedraceae,"Ephedra americana"
Equisetopsida,Malvales,Malvaceae,"Sida rhombifolia"
Equisetopsida,Malvales,Malvaceae,"Sida oligandra"
Equisetopsida,Malvales,Malvaceae,"Sida jatrophioides"
Equisetopsida,Malvales,Malvaceae,"Sida cordifolia"
Equisetopsida,Cucurbitales,Cucurbitaceae,"Sicyos baderoa"
Equisetopsida,Ranunculales,Papaveraceae,"Argemone subfusiformis"
Aves,Passeriformes,Tyrannidae,"Muscisaxicola albifrons"
Equisetopsida,Asterales,Asteraceae,"Smallanthus parviceps"
Equisetopsida,Apiales,Apiaceae,"Niphogeton scabra"
Aves,Gruiformes,Rallidae,"Gallinula galeata"
Equisetopsida,Ericales,Polemoniaceae,"Gilia laciniata"
Equisetopsida,Poales,Poaceae,"Enneapogon desvauxii"
Aves,Passeriformes,Thraupidae,"Sicalis uropygialis"
Equisetopsida,Asterales,Asteraceae,"Aristeguietia ballii"
Equisetopsida,Ericales,Polemoniaceae,"Gilia lomensis"
Equisetopsida,Solanales,Solanaceae,"Nicotiana undulata"
Equisetopsida,Solanales,Solanaceae,"Nicotiana paniculata"
Equisetopsida,Solanales,Solanaceae,"Solanum grandidentatum"
Aves,Passeriformes,Thraupidae,"Sicalis raimondii"
Equisetopsida,Asterales,Asteraceae,"Encelia canescens"
Equisetopsida,Poales,Poaceae,"Aristida adscensionis"
Aves,Passeriformes,Thraupidae,"Sicalis olivascens"
Equisetopsida,Solanales,Solanaceae,"Nicandra physalodes"
Equisetopsida,Caryophyllales,Cactaceae,"Armatocereus riomajensis"
Equisetopsida,Apiales,Apiaceae,"Arracacia xanthorrhiza"
Reptilia,Serpentes,Dipsadidae,"Philodryas tachymenoides"
Equisetopsida,Asterales,Asteraceae,"Artemisia absinthium"
Aves,Passeriformes,Tyrannidae,"Muscisaxicola alpinus"
Aves,Columbiformes,Columbidae,"Metriopelia melanoptera"
Equisetopsida,Fabales,Polygalaceae,"Monnina pterocarpa"
Equisetopsida,Poales,Poaceae,"Setaria cordobensis var. Limense"
Insecta,Lepidoptera,Lycaenidae,"Itylos koa"
Insecta,Lepidoptera,Nymphalidae,"Itylos titicaca"
Aves,Passeriformes,Tyrannidae,"Muscisaxicola cinereus"
Aves,Strigiformes,Strigidae,"Glaucidium peruanum"
Aves,Passeriformes,Tyrannidae,"Muscisaxicola flavinucha"
Aves,Passeriformes,Tyrannidae,"Muscisaxicola frontalis"
Equisetopsida,Brassicales,Brassicaceae,"Mostacillastrum gracile"
Equisetopsida,Gentianales,Apocynaceae,"Asclepias curassavica"
Aves,Accipitriformes,Accipitridae,"Parabuteo unicinctus"
Aves,Passeriformes,Tyrannidae,"Serpophaga cinerea"
Aves,Passeriformes,Tyrannidae,"Muscisaxicola griseus"
Aves,Passeriformes,Tyrannidae,"Elaenia albiceps"
Aves,Passeriformes,Tyrannidae,"Ochthoeca oenanthoides"
Aves,Passeriformes,Tyrannidae,"Muscisaxicola juninensis"
Aves,Phoenicopteriformes,Phoenicopteridae,"Phoenicoparrus andinus"
Aves,Phoenicopteriformes,Phoenicopteridae,"Phoenicoparrus jamesi"
Mammalia,Chiroptera,Phyllostomidae,"Glossophaga soricina"
Aves,Passeriformes,Furnariidae,"Asthenes dorbignyi"
Aves,Phoenicopteriformes,Phoenicopteridae,"Phoenicopterus chilensis"
Equisetopsida,Fabales,Fabaceae,"Senna versicolor"
Aves,Passeriformes,Furnariidae,"Asthenes humilis"
Equisetopsida,Poales,Poaceae,"Festuca tectoria"
Aves,Passeriformes,Furnariidae,"Asthenes modesta"
Aves,Pelecaniformes,Ardeidae,"Egretta thula"
Aves,Passeriformes,Tyrannidae,"Muscisaxicola maculirostris"
Aves,Passeriformes,Furnariidae,"Asthenes ottonis"
Aves,Passeriformes,Furnariidae,"Asthenes pudibunda"
Equisetopsida,Asterales,Asteraceae,"Eclipta prostrata"
Equisetopsida,Poales,Poaceae,"Festuca myuros"
Aves,Passeriformes,Furnariidae,"Asthenes sclateri"
Aves,Passeriformes,Thraupidae,"Phrygilus atriceps"
Equisetopsida,Fabales,Fabaceae,"Senna birostris var. hookeriana"
Aves,Passeriformes,Thraupidae,"Phrygilus punensis"
Equisetopsida,Poales,Poaceae,"Festuca floribunda"
Aves,Passeriformes,Furnariidae,"Asthenes wyatti"
Equisetopsida,Fabales,Fabaceae,"Astragalus arequipensis"
Aves,Passeriformes,Tyrannidae,"Muscisaxicola rufivertex"
Equisetopsida,Poales,Poaceae,"Festuca dolichophylla"
Insecta,Lepidoptera,Hesperiidae,"Phulia nymphula nymphula"
Equisetopsida,Lamiales,Verbenaceae,"Phyla nodiflora"
Equisetopsida,Fabales,Fabaceae,"Astragalus garbancillo"
Equisetopsida,Caryophyllales,Amaranthaceae,"Dysphania ambrosioides"
Equisetopsida,Fabales,Fabaceae,"Astragalus peruvianus"
Equisetopsida,Fabales,Fabaceae,"Astragalus ricchii"
Equisetopsida,Asterales,Asteraceae,"Senecio yurensis"
Equisetopsida,Fabales,Fabaceae,"Astragalus weberbaueri"
Reptilia,Sauria,Phyllodactylidae,"Phyllodactylus gerrhopygus"
Equisetopsida,Asterales,Asteraceae,"Senecio violifolius"
Equisetopsida,Caryophyllales,Cactaceae,"Neoraimondia arequipensis"
Equisetopsida,Asterales,Asteraceae,"Senecio tovari"
Equisetopsida,Asterales,Asteraceae,"Mutisia acuminata"
Equisetopsida,Asterales,Asteraceae,"Senecio spinosus"
Equisetopsida,Poales,Poaceae,"Pappophorum pappiferum"
Equisetopsida,Asterales,Asteraceae,"Gnaphalium dombeyanum"
Equisetopsida,Solanales,Solanaceae,"Dunalia spinosa"
Equisetopsida,Asterales,Asteraceae,"Senecio rufescens"
Aves,Columbiformes,Columbidae,"Patagioenas maculosa"
Equisetopsida,Asterales,Asteraceae,"Senecio richii"
Equisetopsida,Asterales,Asteraceae,"Senecio rhizomatus"
Equisetopsida,Asterales,Asteraceae,"Gochnatia arequipensis"
Equisetopsida,Asterales,Asteraceae,"Mutisia hastata"
Equisetopsida,Asterales,Asteraceae,"Senecio nutans"
Equisetopsida,Asterales,Asteraceae,"Senecio melanolepis"
Equisetopsida,Rosales,Urticaceae,"Parietaria debilis"
Equisetopsida,Asterales,Asteraceae,"Senecio geniculipes"
Aves,Strigiformes,Strigidae,"Athene cunicularia"
Equisetopsida,Asterales,Asteraceae,"Senecio evacoides"
Equisetopsida,Asterales,Asteraceae,"Senecio comosus"
Equisetopsida,Malvales,Malvaceae,"Malva parviflora"
Aves,Anseriformes,Anatidae,"Anas flavirostris"
Equisetopsida,Asterales,Asteraceae,"Senecio chiquianensis"
Mammalia,Rodentia,Cricetidae,"Phyllotis magister"
Mammalia,Rodentia,Cricetidae,"Phyllotis xanthopygus"
Aves,Passeriformes,Passerellidae,"Atlapetes nationi"
Equisetopsida,Solanales,Solanaceae,"Physalis peruviana"
Insecta,Lepidoptera,Nymphalidae,"Faunula eleates"
Equisetopsida,Asterales,Asteraceae,"Senecio adenophyllus"
Aves,Apodiformes,Apodidae,"Aeronautes andecolus"
Equisetopsida,Lamiales,Lamiaceae,"Marrubium vulgare"
Aves,Charadriiformes,Thinocoridae,"Attagis gayi"
Equisetopsida,Caryophyllales,Nyctaginaceae,"Mirabilis prostrata"
Equisetopsida,Poales,Poaceae,"Jarava ichu"
Equisetopsida,Malpighiales,Passifloraceae,"Malesherbia tenuifolia"
Equisetopsida,Malpighiales,Passifloraceae,"Malesherbia arequipensis"
Equisetopsida,Caryophyllales,Nyctaginaceae,"Mirabilis intercedens"
Equisetopsida,Caryophyllales,Nyctaginaceae,"Mirabilis expansa"
Equisetopsida,Malpighiales,Passifloraceae,"Malesherbia angustisecta"
Equisetopsida,Malpighiales,Euphorbiaceae,"Jatropha macrantha"
Mammalia,Carnivora,Mustelidae,"Neogale africana"
Equisetopsida,Lamiales,Lamiaceae,"Melissa officinalis"
Equisetopsida,Gentianales,Apocynaceae,"Jobinia formosa"
Mammalia,Rodentia,Cricetidae,"Auliscomys pictus"
Equisetopsida,Saxifragales,Crassulaceae,"Sedum reniforme"
Equisetopsida,Caryophyllales,Cactaceae,"Austrocylindropuntia floccosa"
Equisetopsida,Caryophyllales,Cactaceae,"Austrocylindropuntia subulata"
Aves,Passeriformes,Tyrannidae,"Anairetes reguloides"
Equisetopsida,Malvales,Malvaceae,"Gaya weberbaueri"
Equisetopsida,Poales,Juncaceae,"Distichia muscoides"
Equisetopsida,Caryophyllales,Cactaceae,"Melocactus peruvianus"
Equisetopsida,Lamiales,Orobanchaceae,"Neobartsia weberbaueri"
Equisetopsida,Poales,Juncaceae,"Juncus ebracteatus"
Equisetopsida,Lamiales,Orobanchaceae,"Neobartsia peruviana"
Equisetopsida,Lamiales,Verbenaceae,"Junellia clavata"
Aves,Passeriformes,Grallariidae,"Grallaria andicolus"
Equisetopsida,Asterales,Asteraceae,"Diplostephium meyenii"
Equisetopsida,Lamiales,Verbenaceae,"Junellia juniperina"
Equisetopsida,Asterales,Asteraceae,"Jungia axillaris"
Insecta,Lepidoptera,Hesperiidae,"Pierphulia rosea maria"
Equisetopsida,Apiales,Apiaceae,"Azorella compacta"
Equisetopsida,Rosales,Urticaceae,"Pilea serpyllacea"
Equisetopsida,Solanales,Solanaceae,"Solanum nitidum"
Aves,Passeriformes,Tyrannidae,"Anairetes flavirostris"
Aves,Passeriformes,Tyrannidae,"Anairetes alpinus"
Aves,Apodiformes,Trochilidae,"Patagona gigas"
Equisetopsida,Fabales,Fabaceae,"Anadenanthera colubrina"
Equisetopsida,Asterales,Asteraceae,"Baccharis caespitosa"
Equisetopsida,Fabales,Fabaceae,"Neltuma pallida"
Equisetopsida,Asterales,Asteraceae,"Baccharis gnidiifolia"
Equisetopsida,Asterales,Asteraceae,"Baccharis kingii"
Equisetopsida,Asterales,Asteraceae,"Baccharis peruviana"
Equisetopsida,Asterales,Asteraceae,"Baccharis salicifolia"
Equisetopsida,Asterales,Asteraceae,"Baccharis scandens"
Equisetopsida,Asterales,Asteraceae,"Baccharis serrulata"
Equisetopsida,Asterales,Asteraceae,"Baccharis tricuneata"
Equisetopsida,Asterales,Asteraceae,"Baccharis venosa"
Aves,Passeriformes,Thraupidae,"Diglossa brunneiventris"
Equisetopsida,Rosales,Rosaceae,"Kageneckia lanceolata"
Equisetopsida,Solanales,Solanaceae,"Solanum acroscopicum"
Equisetopsida,Piperales,Piperaceae,"Piper acutifolium"
Equisetopsida,Zygophyllales,Zygophyllaceae,"Kallstroemia maxima"
Equisetopsida,Geraniales,Francoaceae,"Balbisia meyeniana"
Equisetopsida,Lamiales,Orobanchaceae,"Bartsia crenoloba"
Aves,Passeriformes,Tyrannidae,"Myiarchus tuberculifer"
Equisetopsida,Asterales,Asteraceae,"Grindelia boliviana"
Equisetopsida,Asterales,Asteraceae,"Schkuhria pinnata"
Equisetopsida,Solanales,Solanaceae,"Solanum pennellii"
Equisetopsida,Solanales,Solanaceae,"Solanum pentlandii"
Actinopterygii,Atheriniformes,Atherinopsidae,"Basilichthys archaeus"
Equisetopsida,Fabales,Fabaceae,"Adesmia spinosissima"
Equisetopsida,Solanales,Solanaceae,"Solanum phyllantum"
Equisetopsida,Sapindales,Anacardiaceae,"Schinus molle"
Aves,Falconiformes,Falconidae,"Falco peregrinus"
Equisetopsida,Poales,Poaceae,"Koeleria spicata"
Equisetopsida,Zygophyllales,Krameriaceae,"Krameria lappacea"
Equisetopsida,Fabales,Fabaceae,"Adesmia miraflorensis"
Equisetopsida,Asterales,Asteraceae,"Belloa piptolepis"
Aves,Apodiformes,Trochilidae,"Metallura phoebe"
Aves,Passeriformes,Tyrannidae,"Agriornis albicauda"
Equisetopsida,Caryophyllales,Polygonaceae,"Muehlenbeckia hastulata"
Equisetopsida,Ranunculales,Berberidaceae,"Berberis lutea"
Equisetopsida,Lamiales,Lamiaceae,"Minthostachys mollis"
Mammalia,Rodentia,Cricetidae,"Abrothrix jelskii"
Equisetopsida,Brassicales,Brassicaceae,"Descurainia myriophylla"
Equisetopsida,Poales,Poaceae,"Deschampsia ovata"
Equisetopsida,Asterales,Asteraceae,"Bidens exigua"
Equisetopsida,Asterales,Asteraceae,"Bidens pilosa"
Equisetopsida,Solanales,Solanaceae,"Solanum radicans"
Equisetopsida,Asterales,Asteraceae,"Bidens triplinervia"
Aves,Falconiformes,Falconidae,"Falco femoralis"
Equisetopsida,Caryophyllales,Nyctaginaceae,"Boerhavia coccinea"
Equisetopsida,Boraginales,Boraginaceae,"Borago officinalis"
Equisetopsida,Poales,Poaceae,"Bothriochloa saccharoides"
Equisetopsida,Dipsacales,Viburnaceae,"Sambucus peruviana"
Reptilia,Serpentes,Viperidae,"Bothrops pictus"
Equisetopsida,Lamiales,Lamiaceae,"Salvia rhombifolia"
Equisetopsida,Poales,Poaceae,"Bouteloua simplex"
Equisetopsida,Apiales,Apiaceae,"Bowlesia fiabilis"
Equisetopsida,Lamiales,Lamiaceae,"Salvia oppositiflora"
Equisetopsida,Asterales,Asteraceae,"Laennecia artemisiifolia"
Equisetopsida,Apiales,Apiaceae,"Bowlesia sodiroana"
Mammalia,Chiroptera,Furipteridae,"Amorphochilus schnablii"
Equisetopsida,Lamiales,Lamiaceae,"Salvia hapalophylla"
Equisetopsida,Lamiales,Lamiaceae,"Salvia haenkei"
Equisetopsida,Gentianales,Gentianaceae,"Gentiana sedifolia"
Equisetopsida,Apiales,Apiaceae,"Bowlesia tropaeolifolia"
Equisetopsida,Solanales,Solanaceae,"Datura stramonium"
Aves,Passeriformes,Tyrannidae,"Ochthoeca leucophrys"
