Clase,Orden,Familia,Especie
Aves,Passeriformes,Thraupidae,"Sicalis raimondii"
Equisetopsida,Brassicales,Brassicaceae,"Lepidium chichicara"
Equisetopsida,Poales,Juncaceae,"Distichia muscoides"
Equisetopsida,Asterales,Asteraceae,"Soliva mexicana"
Equisetopsida,Poales,Cyperaceae,"Eleocharis albibracteata"
Aves,Columbiformes,Columbidae,"Metriopelia melanoptera"
Mammalia,Rodentia,Caviidae,"Cavia tschudii"
Equisetopsida,Caryophyllales,Polygonaceae,"Rumex acetosella"
Equisetopsida,Apiales,Apiaceae,"Azorella compacta"
Aves,Accipitriformes,Accipitridae,"Parabuteo unicinctus"
Equisetopsida,Asterales,Asteraceae,"Hypochaeris taraxacoides"
Aves,Tinamiformes,Tinamidae,"Nothoprocta pentlandii"
Equisetopsida,Rosales,Rosaceae,"Alchemilla pinnata"
Aves,Charadriiformes,Laridae,"Chroicocephalus serranus"
Equisetopsida,Poales,Juncaceae,"Luzula racemosa"
Aves,Phoenicopteriformes,Phoenicopteridae,"Phoenicopterus chilensis"
Aves,Charadriiformes,Laridae,"Leucophaeus atricilla"
Aves,Passeriformes,Fringillidae,"Spinus uropygialis"
Aves,Passeriformes,Furnariidae,"Asthenes humilis"
Equisetopsida,Asterales,Asteraceae,"Perezia multiflora"
Aves,Falconiformes,Falconidae,"Falco sparverius"
Equisetopsida,Fabales,Fabaceae,"Lupinus microphyllus"
Equisetopsida,Saxifragales,Haloragaceae,"Myriophyllum quitense"
Aves,Charadriiformes,Scolopacidae,"Actitis macularius"
Aves,Pelecaniformes,Ardeidae,"Egretta thula"
Aves,Passeriformes,Tyrannidae,"Lessonia oreas"
Equisetopsida,Gentianales,Gentianaceae,"Gentiana sedifolia"
Aves,Charadriiformes,Scolopacidae,"Calidris bairdii"
Actinopterygii,Cyprinodontiformes,Cyprinodontidae,"Orestias empyraeus"
Equisetopsida,Rosales,Rosaceae,"Alchemilla diplophylla"
Aves,Passeriformes,Furnariidae,"Cinclodes albiventris"
Aves,Passeriformes,Furnariidae,"Geositta crassirostris"
Aves,Anseriformes,Anatidae,"Oressochen melanopterus"
Aves,Passeriformes,Furnariidae,"Asthenes pudibunda"
Equisetopsida,Asterales,Asteraceae,"Rockhausenia caespitosa"
Aves,Apodiformes,Trochilidae,"Oreotrochilus melanogaster"
Equisetopsida,Poales,Poaceae,"Nassella mucronata"
Aves,Passeriformes,Hirundinidae,"Hirundo rustica"
Aves,Apodiformes,Trochilidae,"Oreotrochilus estella"
Aves,Passeriformes,Furnariidae,"Cinclodes atacamensis"
Equisetopsida,Asterales,Asteraceae,"Paranephelius bullatus"
Aves,Passeriformes,Furnariidae,"Geositta cunicularia"
Aves,Tinamiformes,Tinamidae,"Nothoprocta ornata"
Aves,Podicipediformes,Podicipedidae,"Rollandia rolland"
Aves,Falconiformes,Falconidae,"Falco femoralis"
Equisetopsida,Poales,Poaceae,"Cinnagrostis jamesonii"
Equisetopsida,Poales,Cyperaceae,"Carex bonplandii"
Equisetopsida,Poales,Poaceae,"Cinnagrostis rigescens"
Equisetopsida,Oxalidales,Oxalidaceae,"Oxalis corniculata"
Aves,Charadriiformes,Scolopacidae,"Gallinago andina"
Equisetopsida,Poales,Poaceae,"Cinnagrostis vicunarum"
Aves,Passeriformes,Motacillidae,"Anthus furcatus"
Aves,Passeriformes,Thraupidae,"Phrygilus atriceps"
Equisetopsida,Lamiales,Plantaginaceae,"Plantago australis"
Aves,Gruiformes,Rallidae,"Pardirallus sanguinolentus"
Aves,Passeriformes,Furnariidae,"Geositta maritima"
Aves,Accipitriformes,Accipitridae,"Circus cinereus"
Equisetopsida,Poales,Cyperaceae,"Carex ecuadorica"
Aves,Passeriformes,Passeridae,"Passer domesticus"
Aves,Passeriformes,Hirundinidae,"Orochelidon andecola"
Aves,Passeriformes,Furnariidae,"Asthenes virgata"
Aves,Passeriformes,Furnariidae,"Asthenes wyatti"
Aves,Passeriformes,Furnariidae,"Geositta saxicolina"
Equisetopsida,Apiales,Apiaceae,"Lilaeopsis macloviana"
Equisetopsida,Asparagales,Iridaceae,"Sisyrinchium brevipes"
Equisetopsida,Fabales,Fabaceae,"Astragalus garbancillo"
Aves,Columbiformes,Columbidae,"Patagioenas maculosa"
Equisetopsida,Asterales,Asteraceae,"Paranephelius ovatus"
Equisetopsida,Poales,Poaceae,"Festuca dolichophylla"
Mammalia,Carnivora,Mephitidae,"Conepatus chinga"
Equisetopsida,Poales,Poaceae,"Bromus catharticus"
Equisetopsida,Apiales,Araliaceae,"Hydrocotyle ranunculoides"
Aves,Pelecaniformes,Ardeidae,"Nycticorax nycticorax"
Aves,Passeriformes,Furnariidae,"Geositta tenuirostris"
Aves,Passeriformes,Furnariidae,"Geocerthia serrana"
Aves,Anseriformes,Anatidae,"Anas georgica"
Equisetopsida,Poales,Cyperaceae,"Carex humahuacaensis"
Equisetopsida,Poales,Cyperaceae,"Carex mandoniana"
Aves,Passeriformes,Motacillidae,"Anthus bogotensis"
Aves,Anseriformes,Anatidae,"Anas flavirostris"
Aves,Piciformes,Picidae,"Colaptes rupicola"
Aves,Gruiformes,Rallidae,"Fulica ardesiaca"
Equisetopsida,Asterales,Asteraceae,"Hypochaeris meyeniana"
Equisetopsida,Caryophyllales,Caryophyllaceae,"Cerastium crassipes"
Actinopterygii,Salmoniformes,Salmonidae,"Oncorhynchus mykiss"
Aves,Passeriformes,Thraupidae,"Geospizopsis plebejus"
Equisetopsida,Poales,Poaceae,"Bromus lanatus"
Mammalia,Cetartiodactyla,Camelidae,"Vicugna vicugna"
Aves,Passeriformes,Troglodytidae,"Troglodytes aedon"
Aves,Charadriiformes,Charadriidae,"Vanellus resplendens"
Aves,Strigiformes,Tytonidae,"Tyto alba"
Equisetopsida,Asterales,Asteraceae,"Taraxacum officinale"
Equisetopsida,Poales,Cyperaceae,"Trichophorum rigidum"
Equisetopsida,Asterales,Asteraceae,"Werneria nubigena"
Aves,Passeriformes,Passerellidae,"Zonotrichia capensis"
Aves,Charadriiformes,Scolopacidae,"Tringa flavipes"
Equisetopsida,Asterales,Asteraceae,"Werneria apiculata"
Aves,Passeriformes,Turdidae,"Turdus chiguanco"
Aves,Passeriformes,Furnariidae,"Upucerthia validirostris"
Aves,Charadriiformes,Scolopacidae,"Tringa melanoleuca"
,,,
