Clase,Orden,Familia,Especie,endemica,amenazada
Aves,Strigiformes,Strigidae,Glaucidium brasilianum,FALSE,FALSE
Equisetopsida,Lamiales,Plantaginaceae,Plantago lanceolata,FALSE,FALSE
Aves,Pelecaniformes,Ardeidae,Bubulcus ibis,FALSE,FALSE
Equisetopsida,Ranunculales,Ranunculaceae,Ranunculus peruvianus,FALSE,FALSE
Equisetopsida,Asterales,Campanulaceae,Lobelia oligophylla,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Sicalis raimondii,TRUE,FALSE
Equisetopsida,Brassicales,Brassicaceae,Lepidium chichicara,FALSE,FALSE
Equisetopsida,Poales,Juncaceae,Distichia muscoides,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Soliva mexicana,FALSE,FALSE
Equisetopsida,Poales,Cyperaceae,Eleocharis albibracteata,FALSE,FALSE
Aves,Columbiformes,Columbidae,Metriopelia melanoptera,FALSE,FALSE
Mammalia,Rodentia,Caviidae,Cavia tschudii,FALSE,FALSE
Equisetopsida,Caryophyllales,Polygonaceae,Rumex acetosella,FALSE,FALSE
Equisetopsida,Apiales,Apiaceae,Azorella compacta,FALSE,TRUE
Aves,Accipitriformes,Accipitridae,Parabuteo unicinctus,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Hypochaeris taraxacoides,FALSE,FALSE
Aves,Tinamiformes,Tinamidae,Nothoprocta pentlandii,FALSE,FALSE
Equisetopsida,Rosales,Rosaceae,Alchemilla pinnata,FALSE,FALSE
Aves,Charadriiformes,Laridae,Chroicocephalus serranus,FALSE,FALSE
Equisetopsida,Poales,Juncaceae,Luzula racemosa,FALSE,FALSE
Aves,Phoenicopteriformes,Phoenicopteridae,Phoenicopterus chilensis,FALSE,FALSE
Aves,Charadriiformes,Laridae,Leucophaeus atricilla,FALSE,FALSE
Aves,Passeriformes,Fringillidae,Spinus uropygialis,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Asthenes humilis,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Perezia multiflora,FALSE,FALSE
Aves,Falconiformes,Falconidae,Falco sparverius,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Lupinus microphyllus,FALSE,FALSE
Equisetopsida,Saxifragales,Haloragaceae,Myriophyllum quitense,FALSE,FALSE
Aves,Charadriiformes,Scolopacidae,Actitis macularius,FALSE,FALSE
Aves,Pelecaniformes,Ardeidae,Egretta thula,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Lessonia oreas,FALSE,FALSE
Equisetopsida,Gentianales,Gentianaceae,Gentiana sedifolia,FALSE,FALSE
Aves,Charadriiformes,Scolopacidae,Calidris bairdii,FALSE,FALSE
Actinopterygii,Cyprinodontiformes,Cyprinodontidae,Orestias empyraeus,TRUE,FALSE
Equisetopsida,Rosales,Rosaceae,Alchemilla diplophylla,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Cinclodes albiventris,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Geositta crassirostris,TRUE,FALSE
Aves,Anseriformes,Anatidae,Oressochen melanopterus,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Asthenes pudibunda,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Rockhausenia caespitosa,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Oreotrochilus melanogaster,TRUE,FALSE
Equisetopsida,Poales,Poaceae,Nassella mucronata,FALSE,FALSE
Aves,Passeriformes,Hirundinidae,Hirundo rustica,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Oreotrochilus estella,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Cinclodes atacamensis,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Paranephelius bullatus,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Geositta cunicularia,FALSE,FALSE
Aves,Tinamiformes,Tinamidae,Nothoprocta ornata,FALSE,FALSE
Aves,Podicipediformes,Podicipedidae,Rollandia rolland,FALSE,FALSE
Aves,Falconiformes,Falconidae,Falco femoralis,FALSE,FALSE
Equisetopsida,Poales,Poaceae,Cinnagrostis jamesonii,FALSE,FALSE
Equisetopsida,Poales,Cyperaceae,Carex bonplandii,FALSE,FALSE
Equisetopsida,Poales,Poaceae,Cinnagrostis rigescens,FALSE,FALSE
Equisetopsida,Oxalidales,Oxalidaceae,Oxalis corniculata,FALSE,FALSE
Aves,Charadriiformes,Scolopacidae,Gallinago andina,FALSE,FALSE
Equisetopsida,Poales,Poaceae,Cinnagrostis vicunarum,FALSE,FALSE
Aves,Passeriformes,Motacillidae,Anthus furcatus,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Phrygilus atriceps,FALSE,FALSE
Equisetopsida,Lamiales,Plantaginaceae,Plantago australis,FALSE,FALSE
Aves,Gruiformes,Rallidae,Pardirallus sanguinolentus,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Geositta maritima,FALSE,FALSE
Aves,Accipitriformes,Accipitridae,Circus cinereus,FALSE,FALSE
Equisetopsida,Poales,Cyperaceae,Carex ecuadorica,FALSE,FALSE
Aves,Passeriformes,Passeridae,Passer domesticus,FALSE,FALSE
Aves,Passeriformes,Hirundinidae,Orochelidon andecola,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Asthenes virgata,TRUE,FALSE
Aves,Passeriformes,Furnariidae,Asthenes wyatti,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Geositta saxicolina,TRUE,FALSE
Equisetopsida,Apiales,Apiaceae,Lilaeopsis macloviana,FALSE,FALSE
Equisetopsida,Asparagales,Iridaceae,Sisyrinchium brevipes,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Astragalus garbancillo,FALSE,FALSE
Aves,Columbiformes,Columbidae,Patagioenas maculosa,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Paranephelius ovatus,FALSE,FALSE
Equisetopsida,Poales,Poaceae,Festuca dolichophylla,FALSE,FALSE
Mammalia,Carnivora,Mephitidae,Conepatus chinga,FALSE,FALSE
Equisetopsida,Poales,Poaceae,Bromus catharticus,FALSE,FALSE
Equisetopsida,Apiales,Araliaceae,Hydrocotyle ranunculoides,FALSE,FALSE
Aves,Pelecaniformes,Ardeidae,Nycticorax nycticorax,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Geositta tenuirostris,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Geocerthia serrana,TRUE,FALSE
Aves,Anseriformes,Anatidae,Anas georgica,FALSE,FALSE
Equisetopsida,Poales,Cyperaceae,Carex humahuacaensis,FALSE,FALSE
Equisetopsida,Poales,Cyperaceae,Carex mandoniana,FALSE,FALSE
Aves,Passeriformes,Motacillidae,Anthus bogotensis,FALSE,FALSE
Aves,Anseriformes,Anatidae,Anas flavirostris,FALSE,FALSE
Aves,Piciformes,Picidae,Colaptes rupicola,FALSE,FALSE
Aves,Gruiformes,Rallidae,Fulica ardesiaca,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Hypochaeris meyeniana,FALSE,FALSE
Equisetopsida,Caryophyllales,Caryophyllaceae,Cerastium crassipes,FALSE,FALSE
Actinopterygii,Salmoniformes,Salmonidae,Oncorhynchus mykiss,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Geospizopsis plebejus,FALSE,FALSE
Equisetopsida,Poales,Poaceae,Bromus lanatus,FALSE,FALSE
Mammalia,Cetartiodactyla,Camelidae,Vicugna vicugna,FALSE,FALSE
Aves,Passeriformes,Troglodytidae,Troglodytes aedon,FALSE,FALSE
Aves,Charadriiformes,Charadriidae,Vanellus resplendens,FALSE,FALSE
Aves,Strigiformes,Tytonidae,Tyto alba,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Taraxacum officinale,FALSE,FALSE
Equisetopsida,Poales,Cyperaceae,Trichophorum rigidum,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Werneria nubigena,FALSE,FALSE
Aves,Passeriformes,Passerellidae,Zonotrichia capensis,FALSE,FALSE
Aves,Charadriiformes,Scolopacidae,Tringa flavipes,FALSE,FALSE
Equisetopsida,Asterales,Asteraceae,Werneria apiculata,FALSE,FALSE
Aves,Passeriformes,Turdidae,Turdus chiguanco,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Upucerthia validirostris,FALSE,FALSE
Aves,Charadriiformes,Scolopacidae,Tringa melanoleuca,FALSE,FALSE
