Clase,Orden,Familia,Especie,endemica,amenazada
Aves,Passeriformes,Thamnophilidae,Dysithamnus mentalis,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Pleurothallis peduncularis,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Ladenbergia riveroana,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Deprea auccana,FALSE,FALSE
Mammalia,Primates,Cebidae,Cebus (Cebus) albifrons,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum barbulatum,FALSE,FALSE
Aves,Steatornithiformes,Steatornithidae,Steatornis caripensis,FALSE,FALSE
Equisetopsida,Rosales,Urticaceae,Pourouma montana,TRUE,FALSE
Aves,Galliformes,Cracidae,Aburria aburri,FALSE,TRUE
Equisetopsida,Laurales,Lauraceae,Nectandra laurel,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Dichaea laxa,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Aiouea montana,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Oncidium roseoides,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Maxillaria cassapensis,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Epidendrum funckii,FALSE,FALSE
Aves,Falconiformes,Falconidae,Ibycter americanus,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Oncidium vulcanicum,FALSE,TRUE
Equisetopsida,Myrtales,Melastomataceae,Miconia bangii,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Cosmibuena grandiflora,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Epidendrum fimbriatum,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Miconia barbeyana,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Epidendrum capricornu,FALSE,FALSE
Aves,Passeriformes,Tityridae,Pachyramphus versicolor,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Deprea bongaraensis,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum sycophanta,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Diglossa cyanea,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Ficus americana subsp. andicola,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Ficus mutisii,FALSE,FALSE
Aves,Passeriformes,Cotingidae,Pipreola riefferii,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Conirostrum sitticolor,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum albidum,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Chamaecrista glandulosa,FALSE,FALSE
Equisetopsida,Malpighiales,Euphorbiaceae,Sapium glandulosum,FALSE,FALSE
Aves,Accipitriformes,Accipitridae,Rupornis magnirostris,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Aglaiocercus kingi,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Maxillaria arachnites,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Miconia bipatrialis,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Gongora rufescens,FALSE,TRUE
Aves,Passeriformes,Icteridae,Cacicus uropygialis,FALSE,FALSE
Aves,Passeriformes,Hirundinidae,Pygochelidon cyanoleuca,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Palicourea tinctoria,FALSE,FALSE
Aves,Apodiformes,Apodidae,Chaetura cinereiventris,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum americanum,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Hillia wurdackii,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Maxillaria aurea,FALSE,FALSE
Aves,Passeriformes,Turdidae,Entomodestes leucotis,FALSE,FALSE
Equisetopsida,Laurales,Monimiaceae,Mollinedia ovata,FALSE,FALSE
Aves,Passeriformes,Parulidae,Basileuterus tristriatus,FALSE,FALSE
Aves,Passeriformes,Thamnophilidae,Pyriglena maura,FALSE,FALSE
Aves,Passeriformes,Fringillidae,Spinus olivaceus,FALSE,FALSE
Reptilia,Sauria,Gymnophthalmidae,Potamites ecpleopus,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Galium corymbosum,FALSE,FALSE
Aves,Passeriformes,Passerellidae,Atlapetes latinuchus,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Andesanthus lepidotus,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Kleinothraupis atropileus,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum saponaceum,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Miconia punctata,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Palicourea chrysotricha,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Mitrephanes olivaceus,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Phyllomyias plumbeiceps,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum dulcamara,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Phyllomyias uropygialis,FALSE,FALSE
Aves,Passeriformes,Corvidae,Cyanocorax yncas,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum filiforme,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Diglossa glauca,FALSE,FALSE
Aves,Piciformes,Ramphastidae,Aulacorhynchus albivitta,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Palicourea cajamarcana,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Lepidocolaptes lacrymiger,FALSE,FALSE
Equisetopsida,Magnoliales,Magnoliaceae,Magnolia manguillo,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Manettia discolor,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Adelomyia melanogenys,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Boissonneaua matthewsii,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum habrocaulon,TRUE,FALSE
Reptilia,Serpentes,Dipsadidae,Oxyrhopus melanogenys,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Galianthe dichotoma,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Deprea nieva,TRUE,TRUE
Aves,Columbiformes,Columbidae,Patagioenas fasciata,FALSE,FALSE
Aves,Passeriformes,Icteridae,Cacicus cela,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Condaminea corymbosa,FALSE,FALSE
Equisetopsida,Rosales,Urticaceae,Cecropia angustifolia,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Pleurothallis cordata,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Ficus gomelleira,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Palicourea subtomentosa,FALSE,FALSE
Aves,Passeriformes,Icteridae,Psarocolius angustifrons,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Nectandra maynensis,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Acianthera tunguraguae,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum abitaguense,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Maxillaria pseudonubigena,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Miconia floribunda,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Dendroma rufa,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum ternatum,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Elleanthus myrosmatis,FALSE,FALSE
Aves,Passeriformes,Cotingidae,Pyroderus scutatus,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Desmodium campyloclados,FALSE,FALSE
Mammalia,Primates,Atelidae,Ateles belzebuth,FALSE,TRUE
Equisetopsida,Rosales,Moraceae,Ficus eximia,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Ficus maroma,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Capsicum annuum,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Erythrina edulis,FALSE,FALSE
Equisetopsida,Magnoliales,Magnoliaceae,Magnolia sanchez-vegae,FALSE,FALSE
Equisetopsida,Malpighiales,Euphorbiaceae,Plukenetia huayllabambana,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Crotalaria incana,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Crossoglossa tillettii,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum angustialatum,TRUE,FALSE
Equisetopsida,Asterales,Asteraceae,Chaptalia cordata,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Crotalaria nitens,FALSE,FALSE
Aves,Accipitriformes,Accipitridae,Harpia harpyja,FALSE,TRUE
Aves,Passeriformes,Tyrannidae,Poecilotriccus luluae,TRUE,FALSE
Equisetopsida,Fabales,Fabaceae,Crotalaria sagittalis,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Cinchona fruticosa,TRUE,FALSE
Aves,Passeriformes,Cotingidae,Ampelion rufaxilla,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Inga acrocephala,FALSE,FALSE
Aves,Passeriformes,Furnariidae,Premnornis guttuliger,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Sobralia dichotoma,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum betaceum,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Creurgops verticalis,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Morus insignis,FALSE,FALSE
Equisetopsida,Sapindales,Meliaceae,Cedrela montana,FALSE,TRUE
Equisetopsida,Gentianales,Rubiaceae,Cinchona glandulifera,TRUE,FALSE
Aves,Passeriformes,Tyrannidae,Myiarchus cephalotes,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Ocotea aciphylla,FALSE,FALSE
Equisetopsida,Solanales,Solanaceae,Cestrum rigidum,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Ocotea kolera,FALSE,FALSE
Aves,Passeriformes,Tyrannidae,Pyrrhomyias cinnamomeus,FALSE,FALSE
Equisetopsida,Malpighiales,Euphorbiaceae,Croton lechleri,FALSE,FALSE
Reptilia,Testudines,Podocnemididae,Podocnemis expansa,FALSE,TRUE
Aves,Passeriformes,Tyrannidae,Phylloscartes ventralis,FALSE,FALSE
Aves,Passeriformes,Grallariidae,Grallaricula leymebambae,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Helicostylis tovarensis,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Aiouea subsessilis,TRUE,FALSE
Aves,Apodiformes,Trochilidae,Eriocnemis aline,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Rhodostemonodaphne kunthiana,FALSE,FALSE
Equisetopsida,Podocarpales,Podocarpaceae,Podocarpus oleifolius,FALSE,TRUE
Equisetopsida,Asterales,Asteraceae,Mikania bulbisetifera,TRUE,FALSE
Equisetopsida,Solanales,Solanaceae,Solanum anceps,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Psychotria carthagenensis,FALSE,FALSE
Aves,Passeriformes,Parulidae,Myiothlypis coronata,FALSE,FALSE
Equisetopsida,Malvales,Malvaceae,Heliocarpus americanus,FALSE,FALSE
Equisetopsida,Magnoliales,Annonaceae,Guatteria punctata,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Cinchona micrantha,TRUE,FALSE
Equisetopsida,Malpighiales,Euphorbiaceae,Alchornea glandulosa,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Stelis kefersteiniana,FALSE,FALSE
Aves,Psittaciformes,Psittacidae,Pionus tumultuosus,FALSE,FALSE
Aves,Apodiformes,Trochilidae,Eriocnemis luciani,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Psychotria fortuita,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Liparis elegantula,FALSE,FALSE
Aves,Passeriformes,Tityridae,Pachyramphus albogriseus,FALSE,FALSE
Aves,Passeriformes,Parulidae,Myiothlypis luteoviridis,FALSE,FALSE
Aves,Strigiformes,Strigidae,Megascops petersoni,FALSE,FALSE
Aves,Passeriformes,Formicariidae,Chamaeza mollissima,FALSE,FALSE
Equisetopsida,Rosales,Urticaceae,Cecropia utcubambana,FALSE,FALSE
Aves,Passeriformes,Parulidae,Myioborus melanocephalus,FALSE,FALSE
Aves,Passeriformes,Passerellidae,Chlorospingus flavopectus,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Eriopsis biloba,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Sphenopsis melanotis,FALSE,FALSE
Equisetopsida,Laurales,Lauraceae,Ocotea aurantiodora,FALSE,FALSE
Equisetopsida,Rosales,Moraceae,Ficus macbridei,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Guettarda fontanesii,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Maxillaria mathewsii,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Pleurothallopsis microptera,FALSE,FALSE
Aves,Passeriformes,Rhinocryptidae,Scytalopus femoralis,TRUE,FALSE
Aves,Passeriformes,Tyrannidae,Mionectes striaticollis,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Pleurothallis xanthochlora,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Huberia cogniauxii,FALSE,FALSE
Equisetopsida,Fabales,Fabaceae,Leptospron adenanthum,FALSE,FALSE
Aves,Piciformes,Picidae,Dryobates nigriceps,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Malaxis termensis var. elata,TRUE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Psychotria montivaga,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Huberia peruviana,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Myoxanthus serripetalus,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Miconia crassipes,FALSE,FALSE
Equisetopsida,Myrtales,Melastomataceae,Meriania hexamera,FALSE,FALSE
Aves,Passeriformes,Thraupidae,Cnemoscopus rubrirostris,FALSE,FALSE
Equisetopsida,Gentianales,Rubiaceae,Galium hypocarpium,FALSE,FALSE
Aves,Psittaciformes,Psittacidae,Leptosittaca branickii,FALSE,TRUE
Equisetopsida,Asterales,Asteraceae,Baccharis sagittalis,FALSE,FALSE
Equisetopsida,Sapindales,Meliaceae,Ruagea microphylla,FALSE,FALSE
Equisetopsida,Asparagales,Orchidaceae,Stelis hylophila,FALSE,FALSE
